frame,ALL,FTR,STG,BG,AUD,HUD,SRC,MISC,OTHR,WAIT,WORK,SHDT,SWRM,GCRA,SCPU,SCAT,SPRM,SINT,SPHD,SPHC,MWPN,MEFX,MPRT,MTEX,GPOL,GVTX,DGSA,DGSB,WORK-H,WRAPFIX
83,1117056,70464,261568,0,3648,16192,249984,188096,327104,281856,835200,704,1024,244992,0,1344,3072,137984,27328,1024,192,88000,39296,0,127,411,3641617726,3641617726,819008,0
84,1117120,70528,262464,0,3584,16128,247616,187968,328832,283904,833216,768,1088,242432,0,1280,3136,137088,26944,1152,128,88192,38080,0,109,366,3641617726,3641617726,817088,0
85,1117504,70976,263232,0,3648,16448,248128,186944,328128,283136,834368,640,960,243136,0,1280,3200,138880,26496,832,192,87936,38336,0,110,373,3641617726,3641617726,817920,0
86,1116928,70912,262976,0,3648,16576,248640,182016,332160,287360,829568,768,1088,243584,0,1344,3456,139200,27264,832,256,88576,32704,0,106,355,3641617726,3641617726,812992,0
87,1117376,70784,262656,0,3584,16192,248512,179392,336256,290880,826496,576,960,243520,0,1280,3328,140480,26880,960,192,87808,29952,0,99,335,3641617726,3641617726,810304,0
88,1117248,70272,262592,0,3584,16384,249344,170048,345024,299648,817600,640,1024,244288,0,1280,3136,142848,26688,1152,192,88128,21376,0,91,308,3641617726,3641617726,801216,0
89,1117056,69952,262144,0,3712,16192,247424,171584,346048,301824,815232,640,1024,242624,0,1344,3136,142208,27200,960,128,88064,22592,0,84,282,3641617726,3641617726,799040,0
90,1117504,70016,263552,0,136128,16128,245376,171904,214400,168448,949056,640,1024,240384,0,1344,3072,139968,26688,1024,192,88000,22528,0,75,254,3641617726,3641617726,932928,0
91,1117248,69824,262144,0,3520,38208,250176,171904,321472,275968,841280,768,1024,245248,0,1280,3136,144640,26880,1088,192,88000,22528,0,84,284,3641617726,3641617726,803072,0
92,1116992,70400,261504,0,3776,16192,250112,171392,343616,299008,817984,640,960,245184,0,1152,3200,143744,27776,1024,192,87552,22144,0,86,288,3641617726,3641617726,801792,0
93,1117184,71040,262400,0,3648,16000,249728,169600,344768,299968,817216,640,960,244736,0,1152,3200,143680,27072,832,128,87488,22208,0,119,383,3641617726,3641617726,801216,0
94,1117568,71744,261504,0,3648,16192,244544,169600,350336,305216,812352,576,1024,239552,0,1344,3264,138944,26752,960,128,88064,22016,0,162,484,3641617726,3641617726,796160,0
95,1677760,634432,261952,0,3584,15936,249024,172416,340416,282432,1395328,640,1024,244224,0,1216,3200,142272,28224,960,128,88960,22464,0,225,654,3641617726,3641617726,1379392,0
96,1677312,618624,260928,0,3584,16064,248000,172736,357376,311680,1365632,704,1024,243072,0,1216,3264,142592,26880,1088,128,88320,22016,0,200,546,3641617726,3641617726,1349568,0
97,1116992,65728,262720,0,3712,16128,252096,169600,347008,302208,814784,704,896,247104,0,1344,3072,146752,26496,960,192,87808,22144,0,173,450,3641617726,3641617726,798656,0
98,1117376,65280,264000,0,3712,16000,253760,169344,345280,300096,817280,576,960,248832,0,1344,3456,148096,27008,1024,64,88000,21824,0,178,451,3641617726,3641617726,801280,0
99,1117248,65984,261312,0,5760,16000,249408,169792,348992,304064,813184,704,960,244608,0,1408,3264,143680,27008,960,128,87808,22208,0,178,443,3641617726,3641617726,797184,0
100,1117120,65728,262336,0,6784,16384,253312,168768,343808,298880,818240,640,1024,248320,0,1216,3136,146880,26880,1088,128,87680,22080,0,181,454,3641617726,3641617726,801856,0
101,1117568,65792,262016,0,5632,16192,256000,169152,342784,297856,819712,640,1024,251072,0,1088,3328,149504,26944,960,192,87552,22592,0,179,447,3641617726,3641617726,803520,0
102,1117120,64704,260032,0,4864,15808,254720,171264,345728,300416,816704,640,1088,249536,0,1280,3200,148672,26880,1088,128,89280,22016,0,181,456,3641617726,3641617726,800896,0
103,1117184,64960,260480,0,3264,16384,255488,168832,347776,302976,814208,640,1024,250688,0,1344,3200,149376,26880,896,192,87936,21824,0,177,439,3641617726,3641617726,797824,0
104,1117568,65472,261248,0,3392,16768,248128,170048,352512,307200,810368,640,1088,243200,0,1216,3328,142784,26880,960,64,88576,22016,0,179,445,3641617726,3641617726,793600,0
105,1117184,64896,261248,0,3392,36992,250432,169664,330560,285184,832000,576,1024,245440,0,1280,3200,145024,27072,896,192,88256,22016,0,187,450,3641617726,3641617726,795008,0
106,1117120,64512,263232,0,3392,16192,249984,171008,348800,303936,813184,640,1024,244992,0,1344,3264,144896,26816,1152,192,88320,22400,0,184,448,3641617726,3641617726,796992,0
107,1677632,65024,260992,0,3584,16384,686784,162944,481920,436480,1241152,4032,1024,681856,0,1600,3072,406912,62016,1152,64,82048,22912,0,189,460,3855480542,3855480542,1224768,0
108,1116992,64832,262784,0,3648,16064,279808,162944,326912,282048,834944,4224,1088,274816,0,1472,3264,142272,54784,960,64,81664,22080,0,189,462,3855480542,3855480542,818880,0
109,2237888,68544,262400,0,3648,16064,1078016,253632,555584,510528,1727360,4416,1024,1073024,0,1536,3328,145920,61696,896,320,168704,21952,0,186,459,1959563836,719741239,1711296,0
110,1116928,68800,261568,0,136320,16448,316416,251328,66048,20608,1096320,4608,960,311360,0,1536,3136,163712,57728,1088,320,167104,22144,0,186,458,2904517659,746161473,1079872,0
111,1117312,69568,262528,0,3584,16384,316736,251648,196864,151424,965888,4416,1024,311680,0,1536,3200,162688,58496,1024,256,166976,22464,0,185,457,4134867387,2901609146,949504,0
112,1117440,68864,263552,0,3456,16256,312064,252032,201216,156288,961152,4544,896,307072,0,1600,3200,160576,57472,1088,320,166592,22464,0,182,452,28148850,1483458804,944896,0
113,1117248,68672,263296,0,3392,16256,315584,252480,197568,151936,965312,4416,960,310528,0,1664,3392,163776,57408,1216,256,167104,22208,0,182,452,3645807202,1297622665,949056,0
114,1117504,68864,261696,0,3456,16448,317184,251456,198400,152960,964544,4288,1024,312128,0,1536,3136,164992,58176,1088,384,167680,22080,0,186,452,1338678644,2045072500,948096,0
115,1117376,68416,262656,0,3520,16064,316672,254336,195712,150272,967104,4480,1088,311616,0,1536,3392,163648,57792,1152,320,168832,22912,0,185,453,4188059477,1010919574,951040,0
116,1116864,68032,261760,0,3584,16128,316288,252096,198976,154240,962624,4288,1024,311360,0,1664,3136,165120,58240,960,256,166784,22080,0,187,463,589226134,568701083,946496,0
117,1117824,68736,263680,0,3520,16320,318080,251328,196160,150528,967296,4224,1024,313088,0,1728,3264,166912,57600,896,256,166464,22400,0,187,464,865009532,2000081586,950976,0
118,1116928,68800,263168,0,3584,16320,322368,251520,191168,146240,970688,4544,1024,317376,0,1536,3200,169920,58560,1152,320,166848,22400,0,186,467,1096092868,3979609152,954368,0
119,1117440,69184,262976,0,3520,37632,316672,252160,175296,129856,987584,4480,1024,311552,0,1600,3328,166272,57088,1024,192,167808,22336,0,187,464,3960349426,3147627867,949952,0
120,1117248,68672,264064,0,3456,15808,316736,253248,195264,150144,967104,4416,1024,311680,0,1664,3328,164992,57728,1216,320,168256,22592,0,187,462,1948273314,1784528458,951296,0
121,1117248,68800,263232,0,3520,16256,333248,251520,180672,135936,981312,4352,1024,328128,0,1664,3264,180160,58176,1152,384,166656,22592,0,185,462,4114480406,1298800722,965056,0
122,1117312,68672,274048,0,3584,16064,364544,254208,136192,90944,1026368,4416,1024,359616,0,1536,3264,162432,58304,896,256,168256,22272,0,180,451,3288221435,90140828,1010304,0
123,1117184,68736,270464,0,5504,15936,328704,252672,175168,130368,986816,4544,1024,323584,0,1536,3200,165696,57472,896,192,168064,22080,0,179,448,4250875569,571856082,970880,0
124,1677248,68736,270464,0,3584,16384,507776,252416,557888,513088,1164160,4352,1024,502720,0,1472,3264,342400,57920,1152,320,167744,22016,0,171,422,1754075392,2906786841,1147776,0
125,1117440,68992,263744,0,3648,16384,330240,251840,182592,137536,979904,4224,1024,324992,0,1664,3392,165056,58112,1024,384,167360,22400,0,142,385,2908200016,2685035170,963520,0
126,1116928,21056,269952,0,3520,16512,326144,251200,228544,183744,933184,4224,1024,320896,0,1728,3264,163072,57536,960,192,167808,22272,0,72,241,83098094,3109561365,916672,0
127,2238208,919424,270208,0,3584,16320,333952,253632,441088,364352,1873856,4416,1024,328832,0,1792,3328,169216,58176,960,320,168768,22464,0,102,326,2947901360,3893840501,1857536,0
128,2237440,894208,268736,0,3648,16640,327552,253504,473152,428224,1809216,4480,896,322624,0,1472,3200,166912,57856,960,384,167168,22016,0,152,383,2216277466,402572349,1792576,0
129,1117376,77440,261632,0,135552,16128,319552,251968,55104,10048,1107328,4160,4544,310848,0,1536,3520,164224,57792,1216,192,167232,21952,0,170,428,250787230,1577841458,1091200,0
130,1117120,76544,261888,0,3520,16832,318336,252224,187776,142656,974464,4416,1088,313280,0,1472,3264,166208,57728,832,256,166784,22080,0,170,424,1525502774,2086585639,957632,0
131,1117312,77184,263296,0,3328,16128,319680,252288,185408,140288,977024,4544,960,314816,0,1536,3200,168320,57728,1152,256,167232,22464,0,174,430,752538016,3841241950,960896,0
132,1117184,76288,266944,0,3584,37696,342528,254720,135424,90496,1026688,4224,1024,337600,0,1408,3200,167936,58048,960,256,168256,22464,0,170,415,3494881030,1762050540,988992,0
133,1117184,76672,270528,0,3520,16832,329216,252288,168128,123008,994176,4480,960,324224,0,1536,3136,166464,57792,1088,192,167616,21696,0,168,406,3613267680,443260879,977344,0
134,1117248,76224,267712,0,3712,16256,331520,253376,168448,123328,993920,4288,1024,326528,0,1664,3136,167360,57472,832,384,168192,22464,0,170,413,1371212856,2224402538,977664,0
135,1117312,75968,269312,0,3648,16448,332032,253504,166400,121536,995776,4480,1024,327040,0,1728,3264,166784,58368,1088,320,167232,21952,0,167,405,1621835980,1593767708,979328,0
136,1117312,76096,270784,0,3456,16832,331776,252352,166016,120896,996416,4288,1024,326784,0,1664,3328,166976,57856,1024,384,167104,22592,0,179,447,1053709172,2671258594,979584,0
137,1117184,76224,269696,0,3712,16256,426880,252480,71936,26624,1090560,4672,1024,421888,0,1536,3264,165632,57600,960,320,166464,23040,0,187,472,1713579313,2382122513,1074304,0
138,1677440,76096,267392,0,5696,16384,572800,174912,564160,518976,1158464,6336,1024,567808,0,1728,3136,373952,86400,1088,256,90240,23168,0,183,457,2578086057,1693896319,1142080,0
139,1117056,76928,261376,0,4864,16320,339584,175488,242496,197248,919808,5696,1024,334656,0,1728,3200,162688,83200,1024,128,90112,23168,0,182,453,1272972764,690453735,903488,0
140,1677312,79488,260928,0,3456,16192,922240,174784,220224,175488,1501824,5952,1024,917184,0,1728,3200,163136,87104,1088,256,89984,22144,0,179,442,2746356360,4130769844,1485632,0
141,1117504,79104,262400,0,3520,16192,356416,175360,224512,179648,937856,6080,1088,351424,0,1664,3264,177472,83456,1216,256,89664,22848,0,171,423,1893414578,1182232897,921664,0
142,1117312,80064,261696,0,3648,16320,355648,173696,226240,181632,935680,6144,1152,350464,0,1664,3008,177728,84864,1152,192,89984,22016,0,175,438,3406972557,550238838,919360,0
143,1117056,79808,263232,0,3328,15808,356096,173952,224832,179968,937088,6528,896,351104,0,1792,3136,177216,84224,1280,128,89792,22336,0,181,459,1764956090,849783966,921280,0
144,1117248,79232,260736,0,3648,16448,357632,174720,224832,180096,937152,6336,960,352512,0,1728,3200,180416,83840,1216,256,90112,22080,0,191,485,2477894143,2674099009,920704,0
