frame,ALL,FTR,STG,BG,AUD,HUD,SRC,MISC,OTHR,WAIT,WORK,SHDT,SWRM,GCRA,SCPU,SCAT,SPRM,SINT,SPHD,SPHC,MWPN,MEFX,MPRT,MTEX,GPOL,GVTX,DGSA,DGSB,WORK-H,WRAPFIX
459,1677504,233152,376128,0,3392,5632,707968,101248,249984,210304,1467200,9344,1152,702336,101632,1920,3008,454592,153664,1152,0,0,21504,0,608,1439,2213355994,2768234241,1461568,0
460,1677504,175360,377152,0,3328,26816,490304,99776,504768,465280,1212224,8896,1216,484480,84928,1728,3072,249024,144064,1088,0,0,21760,0,593,1418,2590003519,1503930816,1185408,0
461,1677120,176320,379456,0,3456,5696,537152,110528,464512,425280,1251840,9280,1152,531264,111616,1984,3008,294016,144384,1216,0,0,32064,0,594,1420,723172233,4098569224,1246144,0
462,1677440,176576,377856,0,3328,5632,530048,108928,475072,435840,1241600,9472,1280,524096,116864,1664,3008,284480,145856,1280,0,0,30208,0,602,1446,3557954013,1620632832,1235968,0
463,1677440,195008,380800,0,3456,5504,524992,114560,453120,413632,1263808,9408,1216,519040,86144,1984,15488,250176,162432,960,0,0,35200,0,602,1443,3073098848,733094377,1258304,0
464,2237248,234688,377280,0,3648,5632,967936,125888,522176,482816,1754432,98688,1280,962112,62656,2112,27584,570432,178112,896,0,0,46016,0,602,1442,3236776472,828961356,1748800,0
465,1677440,228096,378944,0,3648,5440,634432,126912,299968,260800,1416640,117248,1152,628672,62976,1792,27712,227392,171712,1216,0,0,47040,0,586,1408,2287640264,1448644788,1411200,0
466,1677504,241600,380352,0,3712,5888,753664,117632,174656,134912,1542592,203072,1152,747840,92544,1920,27200,256000,176384,1216,0,0,39232,0,585,1408,2707532306,3981022497,1536704,0
467,2237568,780672,379648,0,6464,27200,550592,130816,362176,322944,1914624,9344,1216,544768,65216,1792,38592,259328,153472,1344,0,0,48576,0,589,1419,960167969,2178699294,1887424,0
468,1677120,223680,378688,0,118784,5504,673216,125696,151552,112448,1564672,9472,1152,667264,65536,2048,24128,393088,156288,960,0,0,46272,0,576,1394,1995176495,3531741543,1559168,0
469,2797824,252864,380992,0,5632,48512,1372224,144192,593408,553216,2244608,527488,1152,1366208,65728,1856,225472,315392,206336,1088,0,0,64512,0,596,1422,801017375,819186267,2196096,0
470,1677312,247488,379008,0,4992,27712,760640,146560,110912,71296,1606016,210944,1152,754752,117056,1728,26944,208512,193344,1344,0,0,67008,0,599,1435,1922865483,2169794753,1578304,0
471,1677184,226496,379264,0,4800,27200,599296,142528,297600,258624,1418560,104768,1216,593472,91072,1536,36032,182080,177216,1280,0,0,63552,0,600,1433,2170256803,4212606717,1391360,0
472,1677248,227200,381696,0,5632,5824,375360,145152,536384,497664,1179584,14080,1280,369472,1984,1664,17024,87680,161664,1280,0,0,65920,0,600,1431,3953101159,2657496364,1173760,0
473,1677248,222016,379648,0,4672,5696,531520,149632,384064,344832,1332416,13824,1152,525632,54208,1728,24320,225920,172096,1216,0,0,69824,0,606,1442,2341348242,2909089409,1326720,0
474,2237760,238912,380160,0,3776,27136,1113408,332416,141952,102208,2135552,221312,1216,1107584,1792,1792,206080,377728,205888,1152,128,170304,81024,0,623,1492,3885688049,2479757717,2108416,0
475,1676992,237312,379520,0,3648,27264,390272,328704,310272,271168,1405824,17536,1280,384320,2112,1600,2816,86848,169856,1216,64,171200,75072,0,615,1464,2462643441,3142253093,1378560,0
476,1677504,225024,380736,0,3648,27328,379840,356352,304576,265152,1412352,13568,1280,373760,2368,1600,3008,90240,161216,1216,128,205440,69632,0,617,1470,388419664,2290161605,1385024,0
477,1677504,209088,382528,0,3648,5504,453184,356672,266880,227392,1450112,14016,1152,447616,80896,1728,3008,167168,163328,1280,128,204800,69248,0,629,1501,1484708016,532032932,1444608,0
478,2237504,322880,380544,0,3712,5760,808064,229760,486784,447424,1790080,14080,1344,802176,135872,1664,3008,517952,167232,1152,192,84288,62784,0,628,1490,2931500303,1112182732,1784320,0
479,1677312,205888,378240,0,3776,27200,602368,343040,116800,77440,1599872,14144,1152,596736,103552,1728,27648,263680,191552,1344,128,205312,55744,0,628,1492,3168478853,3798619781,1572672,0
480,1677312,237184,380352,0,3648,5632,620928,335104,94464,55232,1622080,11264,1088,615360,132224,1664,36416,296768,173760,1216,64,204096,48704,0,632,1503,1513376559,1392254834,1616448,0
481,2237504,241728,379648,0,3648,5696,802240,339264,465280,426240,1811264,9344,1152,796224,123008,1792,17152,509184,163456,1088,64,206080,52736,0,624,1495,2594574862,4200626895,1805568,0
482,1677184,176960,378816,0,122752,5696,583040,308480,101440,61568,1615616,9216,1152,577152,150528,1920,3072,307520,160384,1216,128,178688,47936,0,616,1475,2214063104,1164404908,1609920,0
483,1677568,175360,382144,0,3712,5568,509632,132928,468224,428352,1249216,9408,1216,503872,69760,1728,3264,240000,158208,1152,0,0,53696,0,611,1454,3196783164,2649463344,1243648,0
484,1677248,177088,379072,0,5952,5440,482944,125888,500864,461952,1215296,9280,1152,477248,69824,1600,3200,224000,157248,960,0,0,46464,0,617,1461,1037746445,3655795859,1209856,0
485,1677440,176064,379840,0,6016,5568,492544,125824,491584,452480,1224960,9088,1216,486656,78080,1792,3136,233984,157248,1152,0,0,46272,0,612,1449,3097689055,4189966021,1219392,0
486,1677504,177280,380608,0,5696,5632,479232,117312,511744,472576,1204928,9088,1216,473600,71040,1664,3136,228224,149824,1216,0,0,39040,0,608,1444,2161086918,3742505194,1199296,0
487,2237632,750656,379456,0,4736,5632,676864,119616,300672,260864,1976768,9216,1088,670976,73024,1856,3072,424448,151872,1216,0,0,38848,0,606,1438,147505065,3678654812,1971136,0
488,2237312,759616,378432,0,3392,5376,638080,123712,328704,289536,1947776,8768,1088,632320,95744,1792,3008,383808,152320,1216,0,0,43648,0,608,1444,422320992,2820194639,1942400,0
489,1677760,175616,380864,0,3264,27072,501632,110272,479040,439552,1238208,8640,1216,495680,121920,1792,3136,251968,149056,1280,0,0,30784,0,604,1438,2416005354,3635333695,1211136,0
490,2238912,253824,378560,0,3456,19968,1092928,142720,347456,306560,1932352,9088,1216,1087104,123520,1984,3008,540928,452032,1152,0,0,52416,0,617,1467,1671794268,749709355,1912384,0
491,1677632,178048,380160,0,3520,20352,510656,120576,464320,422656,1254976,8768,1152,505024,128320,1792,3008,292096,119360,960,0,0,31360,0,601,1444,802308120,569149503,1234624,0
