frame,ALL,FTR,STG,BG,AUD,HUD,SRC,MISC,OTHR,WAIT,WORK,SHDT,SWRM,GCRA,SCPU,SCAT,SPRM,SINT,SPHD,SPHC,MWPN,MEFX,MPRT,MTEX,GPOL,GVTX,DGSA,DGSB,WORK-H,WRAPFIX
87,1117312,70720,276544,0,3456,16576,249152,179776,321088,275840,841472,704,1216,243840,0,1408,3456,140160,27008,896,128,88192,30272,0,99,335,3641617726,3641617726,824896,0
88,1116736,70784,272640,0,3456,16320,248896,171904,332736,287616,829120,640,1024,244032,0,1216,3456,141312,27328,1024,128,88000,22400,0,91,308,3641617726,3641617726,812800,0
89,1117376,70464,276928,0,3584,38528,246848,172416,308608,263680,853696,512,1152,241856,0,1216,3072,140544,27264,1024,128,87424,22784,0,84,282,3641617726,3641617726,815168,0
90,1117120,69760,276288,0,135616,16576,246976,171008,200896,155328,961792,704,1280,241600,0,1088,3520,139584,27264,1024,128,88256,21952,0,75,254,3641617726,3641617726,945216,0
91,1117376,70784,275520,0,3520,16384,249536,171968,329664,284800,832576,768,1280,244096,0,1216,3456,143040,27072,1024,128,89024,22272,0,84,284,3641617726,3641617726,816192,0
92,1117376,70848,273856,0,3520,16640,250496,172736,329280,284032,833344,640,1024,245504,0,1280,3456,142848,27776,1152,128,89024,22592,0,86,288,3641617726,3641617726,816704,0
93,1117248,71360,276480,0,3712,16640,248960,170368,329728,284480,832768,768,1152,243904,0,1216,3136,142464,27200,1216,128,88192,22400,0,119,383,3641617726,3641617726,816128,0
94,1116736,71680,276672,0,3648,16384,245312,169472,333568,288640,828096,640,1216,240000,0,1344,3328,138560,27136,1024,128,87552,22400,0,162,484,3641617726,3641617726,811712,0
95,1677824,624704,275584,0,3584,16192,250176,172992,334592,276736,1401088,640,1216,244992,0,1152,3456,141888,28416,1152,128,88576,23232,0,225,654,3641617726,3641617726,1384896,0
96,1676992,610240,274432,0,3392,16704,248448,173120,350656,305536,1371456,576,1088,243136,0,1280,3456,141888,26432,960,128,88192,22208,0,200,546,3641617726,3641617726,1354752,0
97,1117120,66432,276416,0,3584,16512,253504,171968,328704,283648,833472,768,1280,248192,0,1152,3520,145664,27520,896,128,88960,22592,0,173,450,3641617726,3641617726,816960,0
98,1116928,65536,274240,0,3584,16064,255424,169792,332288,287296,829632,640,1152,250304,0,1408,3328,147840,27840,1088,128,88320,21760,0,178,451,3641617726,3641617726,813568,0
99,1117376,65472,276416,0,5952,16512,251776,171584,329664,284928,832448,704,1152,246592,0,1216,3200,144896,27776,896,128,88896,22784,0,178,443,3641617726,3641617726,815936,0
100,1117120,65664,274048,0,7040,16320,254976,170496,328576,283712,833408,704,1152,249856,0,1344,3456,147328,27840,1024,192,88064,22400,0,181,454,3641617726,3641617726,817088,0
101,1117184,65792,274304,0,5760,16576,258432,169856,326464,281344,835840,640,1088,253248,0,1280,3072,150720,28224,960,128,87040,22464,0,179,447,3641617726,3641617726,819264,0
102,1117248,65664,275712,0,4800,16576,254848,172096,327552,282944,834304,768,1280,249536,0,1216,3264,147456,27328,896,128,88512,22912,0,181,456,3641617726,3641617726,817728,0
103,1117312,64640,275648,0,3328,37888,256640,171136,308032,263040,854272,704,1152,251392,0,1152,3584,148992,27392,896,64,88384,22720,0,177,439,3641617726,3641617726,816384,0
104,1117120,64704,274816,0,3264,16384,249280,170752,337920,292992,824128,576,1216,243968,0,1216,3328,142912,27136,1024,128,87680,22464,0,179,445,3641617726,3641617726,807744,0
105,1116928,66240,277440,0,3264,16384,252160,170688,330752,286016,830912,640,1152,247168,0,1408,3200,144768,27776,960,192,88448,22592,0,187,450,3641617726,3641617726,814528,0
106,1117184,64960,276032,0,3392,16640,251520,171200,333440,288896,828288,832,1152,246208,0,1216,3200,143936,27264,960,128,88192,22784,0,184,448,3641617726,3641617726,811648,0
107,1677440,64448,275328,0,3392,16896,689408,162880,465088,420032,1257408,4160,1152,684096,0,1664,3200,406720,63168,1152,64,81600,23104,0,189,460,3855480542,3855480542,1240512,0
108,1117440,64960,275520,0,3456,16960,281280,163648,311616,266112,851328,4160,1280,275840,0,1344,3136,142912,54912,1088,64,81408,22464,0,189,462,3855480542,3855480542,834368,0
109,2237504,69056,274880,0,3392,16832,1081280,254016,538048,492480,1745024,4608,1216,1075904,0,1536,3328,146496,60736,1152,256,166592,23040,0,186,459,1959563836,719741239,1728192,0
110,1117056,68992,275520,0,137088,16640,316288,251584,50944,5888,1111168,4672,1152,310848,0,1728,3200,163072,57216,1024,192,166080,22336,0,186,458,2904517659,746161473,1094528,0
111,1117056,68928,276352,0,3584,16192,315328,252608,184064,138944,978112,4224,1216,310016,0,1664,3520,161856,57280,1152,192,166720,22464,0,185,457,4134867387,2901609146,961920,0
112,1117248,69376,274816,0,3520,16512,313600,252480,186944,141824,975424,4672,1280,308224,0,1536,3456,161152,57152,1088,192,167104,22016,0,182,452,28148850,1483458804,958912,0
113,1116928,68992,276224,0,3520,16768,317504,252160,181760,136896,980032,4288,1152,312320,0,1728,3200,164544,57856,1024,192,166272,22848,0,182,452,3645807202,1297622665,963264,0
114,1117376,69184,275328,0,3392,16576,316160,251392,185344,140032,977344,4032,1152,310848,0,1728,3328,164032,57344,1088,192,167296,21824,0,186,452,1338678644,2045072500,960768,0
115,1117056,69248,275200,0,3584,16768,316864,252992,182400,137280,979776,4224,1152,311552,0,1472,3456,163072,57344,1088,192,167808,22144,0,185,453,4188059477,1010919574,963008,0
