frame,ALL,FTR,STG,BG,AUD,HUD,SRC,MISC,OTHR,WAIT,WORK,SHDT,SWRM,GCRA,SCPU,SCAT,SPRM,SINT,SPHD,SPHC,WORK-H,WRAPFIX
140,1677696,133184,432064,0,3520,17088,360832,186048,544960,512448,1165248,6592,1024,355776,0,1792,3520,181440,75264,1088,1148160,0
141,1678208,133696,436160,0,3648,16960,359360,185984,542400,509952,1168256,6336,1088,354176,0,1920,3392,180864,74688,1024,1151296,0
142,1677568,132544,438080,0,3520,16768,362560,186112,537984,505280,1172288,6848,1152,357376,0,1792,3392,185408,73984,1024,1155520,0
143,1677632,133440,434048,0,136320,16512,361472,185536,410304,378112,1299520,6720,1088,356160,0,1664,3520,181184,76032,960,1283008,0
144,1677760,133696,434880,0,3456,16704,359552,185792,543680,511616,1166144,6720,1088,354176,0,1856,3456,180800,75328,1088,1149440,0
145,1677888,131840,434560,0,3456,16320,359744,187264,544704,512384,1165504,6784,1024,354752,0,1792,3520,180480,74624,1088,1149184,0
146,1678080,133184,434816,0,3456,430400,361984,187584,126656,93376,1584704,6656,1088,356928,0,1920,3456,182656,74944,1088,1154304,0
147,1677760,132736,434496,0,3456,16320,364032,186624,540096,507584,1170176,7040,1088,358720,0,1792,3456,185344,73920,1088,1153856,0
148,1677696,133440,435584,0,3584,16960,360704,185920,541504,509248,1168448,6912,1088,355456,0,1856,3328,182272,74240,1024,1151488,0
149,1677632,133248,435456,0,5568,16448,362496,184768,539648,507648,1169984,6592,1152,357312,0,1792,3328,184320,74432,1024,1153536,0
150,2238080,702592,439040,0,4992,16704,505920,184384,384448,352384,1885696,6720,1024,500864,0,1664,3392,326592,75776,1152,1868992,0
151,1678144,152704,437632,0,3648,16768,362432,185536,519424,486720,1191424,6656,1088,357376,0,1728,3328,184064,74496,1024,1174656,0
152,1677696,152192,433408,0,3584,16768,507648,186176,377920,345792,1331904,6976,1152,502464,0,1728,3648,313408,74624,1088,1315136,0
153,1677888,248768,434112,0,3584,16640,374912,188928,410944,378880,1299008,6528,1088,369600,0,1664,3392,183296,74560,1216,1282368,0
154,1677696,364416,436352,0,3712,16640,375232,189952,291392,258944,1418752,6784,1216,370048,0,1536,3136,184128,74176,1088,1402112,0
155,1677888,352896,434496,0,3648,16832,373888,189312,306816,274560,1403328,6592,1024,368704,0,1664,3328,182592,75392,1088,1386496,0
