pc,all_instructions,all_total_cycles,all_issue,all_icache_fill,all_dcache_fill,all_write_buffer,all_bus_contention,all_dma_hold,all_interlock,all_halt_wait,marg_instructions,marg_total_cycles,marg_issue,marg_icache_fill,marg_dcache_fill,marg_write_buffer,marg_bus_contention,marg_dma_hold,marg_interlock,marg_halt_wait
0x0205a564,1352,3094,0,1352,0,0,0,0,1742,0,84,203,0,84,0,0,0,0,119,0
0x0208d57c,3936,56598,0,56598,0,0,0,0,0,0,231,3184,0,3184,0,0,0,0,0,0
0x020a5dd6,37,2311,37,2274,0,0,0,0,0,0,10,624,10,614,0,0,0,0,0,0
0x020337dc,6401,99978,31,99947,0,0,0,0,0,0,320,5071,0,5071,0,0,0,0,0,0
0x02010fb8,1600,67450,-1600,62650,0,6400,0,0,0,0,80,3478,-80,3238,0,320,0,0,0,0
0x01ff8518,12104,33019,12104,20915,0,0,0,0,0,0,802,2118,802,1316,0,0,0,0,0,0
0x02043ed8,26039,79532,0,26039,0,0,0,0,53493,0,1308,3973,0,1308,0,0,0,0,2665,0
0x02037814,1196,6107,0,1196,0,0,0,0,4911,0,356,1912,0,356,0,0,0,0,1556,0
0x0203bde0,6719,7721,0,7721,0,0,0,0,0,0,1718,1970,0,1970,0,0,0,0,0,0
0x0205a5e0,7019,8097,0,8097,0,0,0,0,0,0,1761,2025,0,2025,0,0,0,0,0,0
0x0205a5e4,7019,8097,0,8097,0,0,0,0,0,0,1761,2025,0,2025,0,0,0,0,0,0
0x020b3738,179,5185,0,5185,0,0,0,0,0,0,59,1711,0,1711,0,0,0,0,0,0
0x020b3940,177,5079,0,5079,0,0,0,0,0,0,57,1626,0,1626,0,0,0,0,0,0
0x020bd05c,37,467,174,293,0,0,0,0,0,0,6,98,29,69,0,0,0,0,0,0
0x020af91c,76,234,0,234,0,0,0,0,0,0,66,120,0,120,0,0,0,0,0,0
0x02006084,5810,13741,-1100,3805,10768,268,0,0,0,0,273,809,-71,240,624,16,0,0,0,0
0x02042204,71,697,0,697,0,0,0,0,0,0,9,144,0,144,0,0,0,0,0,0
0x020064d8,7112,18343,-735,11966,7112,0,0,0,0,0,670,1585,-58,973,670,0,0,0,0,0
0x020675bc,1693,5379,0,5379,0,0,0,0,0,0,137,799,0,799,0,0,0,0,0,0
0x0206760a,1693,3891,1693,0,0,0,0,0,2198,0,137,311,137,0,0,0,0,0,174,0
0x02068508,2413,2971,0,2971,0,0,0,0,0,0,173,254,0,254,0,0,0,0,0,0
0x0206850c,2413,2971,0,2971,0,0,0,0,0,0,173,254,0,254,0,0,0,0,0,0
0x02068510,2413,2971,0,2971,0,0,0,0,0,0,173,254,0,254,0,0,0,0,0,0
0x02068514,2413,2971,0,2971,0,0,0,0,0,0,173,254,0,254,0,0,0,0,0,0
0x02068ef4,1668,7236,-18,7254,0,0,0,0,0,0,128,648,-2,650,0,0,0,0,0,0
0x0206a4bc,36,1065,435,630,0,0,0,0,0,0,28,854,348,506,0,0,0,0,0,0
0x020ad43c,1,87,29,58,0,0,0,0,0,0,1,87,29,58,0,0,0,0,0,0
0x02026d18,30,2610,870,1740,0,0,0,0,0,0,8,696,232,464,0,0,0,0,0,0
0x020105b0,4744,11600,-35,11635,0,0,0,0,0,0,306,777,0,777,0,0,0,0,0,0
0x02035bf4,39,1287,0,1287,0,0,0,0,0,0,15,395,0,395,0,0,0,0,0,0
0x02014760,105601,118584,-57,118639,0,2,0,0,0,0,5280,5970,-2,5972,0,0,0,0,0,0
0x02014764,105600,118581,0,118581,0,0,0,0,0,0,5280,5970,0,5970,0,0,0,0,0,0
0x02014768,105600,118581,-1762,14743,105600,0,0,0,0,0,5280,5970,-82,772,5280,0,0,0,0,0
0x02014770,105600,118581,0,118581,0,0,0,0,0,0,5280,5970,0,5970,0,0,0,0,0,0
0x02014774,105600,118581,0,118581,0,0,0,0,0,0,5280,5970,0,5970,0,0,0,0,0,0
0x0209d104,3200,43329,0,43329,0,0,0,0,0,0,160,2160,0,2160,0,0,0,0,0,0
0x020abe5c,32,1394,15,1341,0,38,0,0,0,0,5,236,-2,228,0,10,0,0,0,0
0x020a88fa,576,5464,1122,886,2880,0,0,0,576,0,130,1374,433,161,650,0,0,0,130,0
0x020a4484,85,1330,-306,51,1537,48,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0x020a4490,91,932,-25,228,612,8,0,0,109,0,0,0,0,0,0,0,0,0,0,0
0x020950fc,2,174,58,116,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0x02055b50,110,2573,-129,489,1935,72,0,0,206,0,35,666,-28,144,474,20,0,0,56,0
0x020021d4,791,3052,-480,90,3330,112,0,0,0,0,23,127,-24,4,147,0,0,0,0,0
0x0206bf34,3155,69712,-18894,6147,74084,5220,0,0,3155,0,158,3561,-948,309,3726,316,0,0,158,0
0x0205f702,26643,26643,26643,0,0,0,0,0,0,0,1297,1297,1297,0,0,0,0,0,0,0
