pc,all_instructions,all_total_cycles,all_issue,all_icache_fill,all_dcache_fill,all_write_buffer,all_bus_contention,all_dma_hold,all_interlock,all_halt_wait,marg_instructions,marg_total_cycles,marg_issue,marg_icache_fill,marg_dcache_fill,marg_write_buffer,marg_bus_contention,marg_dma_hold,marg_interlock,marg_halt_wait
0x0204230c,4260,4260,-64,64,4260,0,0,0,0,0,257,257,-5,5,257,0,0,0,0,0
0x02042310,4260,4260,0,4260,0,0,0,0,0,0,257,257,0,257,0,0,0,0,0,0
0x02042312,4260,4260,4116,0,0,144,0,0,0,0,257,257,251,0,0,6,0,0,0,0
0x02042314,4260,4260,0,4260,0,0,0,0,0,0,257,257,0,257,0,0,0,0,0,0
0x0204231a,4260,4260,0,0,4260,0,0,0,0,0,257,257,0,0,257,0,0,0,0,0
0x0204231e,4260,4260,4138,0,0,122,0,0,0,0,257,257,250,0,0,7,0,0,0,0
0x02042322,4260,4260,4138,0,0,122,0,0,0,0,257,257,250,0,0,7,0,0,0,0
0x0204232a,4260,4260,4125,0,0,135,0,0,0,0,257,257,250,0,0,7,0,0,0,0
0x0204232e,4260,4260,4107,0,0,153,0,0,0,0,257,257,245,0,0,12,0,0,0,0
0x02042332,4260,4260,0,0,4260,0,0,0,0,0,257,257,0,0,257,0,0,0,0,0
0x0204233a,4260,4260,4260,0,0,0,0,0,0,0,257,257,257,0,0,0,0,0,0,0
0x02042342,4260,4260,4260,0,0,0,0,0,0,0,257,257,257,0,0,0,0,0,0,0
0x0204234c,4260,4260,0,4260,0,0,0,0,0,0,257,257,0,257,0,0,0,0,0,0
0x0204234e,4260,4260,4260,0,0,0,0,0,0,0,257,257,257,0,0,0,0,0,0,0
0x02042352,4260,4260,0,0,4260,0,0,0,0,0,257,257,0,0,257,0,0,0,0,0
0x02042354,4260,4260,-23,23,4260,0,0,0,0,0,257,257,-2,2,257,0,0,0,0,0
0x02042358,4260,4260,0,4260,0,0,0,0,0,0,257,257,0,257,0,0,0,0,0,0
0x0204235a,4260,4260,4260,0,0,0,0,0,0,0,257,257,257,0,0,0,0,0,0,0
