region,instructions,total_cycles,average_cycles,min_cycles,max_cycles,issue,icache_fill,dcache_fill,write_buffer,bus_contention,dma_hold,cart_spin,interlock,halt_wait,gx_paid,gx_blamed
720,906877,3360752,3.706,0,926809,683685,818080,594455,104051,81789,16470,0,95220,967002,0,0
152,940096,3360750,3.575,0,1045245,726225,758762,550848,96317,80368,16470,0,86521,1045239,0,0
1389,702128,3360688,4.786,0,1113813,463424,831336,604813,109300,74947,16802,0,98080,1161986,0,0
154,917668,3360686,3.662,0,1018245,703980,786523,565899,99530,80501,16470,0,89544,1018239,0,0
1273,792879,3360666,4.239,0,1011433,530014,878634,640372,103891,74529,16470,0,105329,1011427,0,0
1279,752438,3360626,4.466,0,715937,494513,838265,623861,105343,73958,16470,0,101914,1106302,0,0
181,771639,3360594,4.355,0,997369,480328,892886,667902,116510,74571,16470,0,114564,997363,0,0
396,877480,3360584,3.830,0,459941,484002,1032667,746519,144171,75820,17726,0,119747,739932,0,0
354,1079351,3360554,3.113,0,612205,799653,911542,631334,111858,80162,17782,0,102190,706033,0,0
343,752369,3360552,4.467,0,1111453,488976,837351,620717,108306,73759,17642,0,102354,1111447,0,0
151,997708,3360518,3.368,0,774521,740170,836399,611947,114694,80880,16470,0,94197,865761,0,0
147,733870,3360488,4.579,0,927505,527007,798181,620830,114732,76905,16502,0,89038,1117293,0,0
459,774891,3360486,4.337,0,622605,505497,855803,613905,130786,87010,16470,0,109573,1041442,0,0
522,1034019,3360480,3.250,0,819207,605536,1037791,595209,113182,78214,16534,0,94813,819201,0,0
269,742356,3360466,4.527,0,1017985,461038,850171,621949,121626,74903,16470,0,100250,1114059,0,0
644,790241,3360440,4.252,0,867155,576891,775128,608164,115109,78162,16470,0,89812,1100704,0,0
794,932194,3360438,3.605,0,703607,655712,853439,640157,117124,80094,16470,0,101282,896160,0,0
359,889601,3360386,3.777,0,903377,629281,878270,638491,109597,77363,17782,0,103925,905677,0,0
7,722823,3360288,4.649,0,779705,476705,799613,586680,112831,76743,16470,0,90902,1200344,0,0
1225,696338,3360252,4.826,0,1090433,452454,785184,619930,131869,76076,16470,0,95226,1183043,0,0
131,792346,3360232,4.241,0,893251,490464,888012,676981,116901,74186,16470,0,109788,987430,0,0
711,756553,3360152,4.441,0,852157,488143,871258,652388,116063,77990,16470,0,100277,1037563,0,0
415,754561,3360088,4.453,0,947813,484683,851545,653929,135432,76539,17670,0,100091,1040199,0,0
1409,771928,3360072,4.353,0,570309,478750,876086,658159,131326,74169,17234,0,105609,1018739,0,0
1529,724788,3360070,4.636,0,1108591,478168,794076,592093,112836,74378,16790,0,92018,1199711,0,0
341,1029759,3359990,3.263,0,258843,542813,1223960,839494,153264,76704,20764,0,148583,354408,0,0
149,982435,3359904,3.420,0,918339,760478,813497,578511,99045,81159,16470,0,92411,918333,0,0
437,790289,3359396,4.251,0,1006337,515986,869899,651154,115149,74439,16790,0,108090,1007889,0,0
252,648293,2246698,3.466,0,324219,441396,694388,517921,94637,75551,16470,0,82122,324213,0,0
1321,671442,2242672,3.340,0,181077,420471,817483,544985,107190,60059,19666,0,91747,181071,0,0
868,627653,2242288,3.572,0,292789,408669,734792,530454,97371,74106,16470,0,87643,292783,0,0
1538,620446,2242232,3.614,0,330971,423296,693230,523405,98160,73982,16470,0,82724,330965,0,0
98,601411,2242176,3.728,0,363285,404121,687917,519993,93965,73988,16470,0,82443,363279,0,0
1348,522721,2242172,4.289,0,523253,340038,666276,462873,98568,58110,19602,0,73458,523247,0,0
758,572744,2242096,3.915,0,410999,375480,671241,516001,95351,73724,16470,0,82836,410993,0,0
448,610574,2242094,3.672,0,295571,410423,728484,510299,113184,81579,16470,0,86090,295565,0,0
1378,691042,2242084,3.244,0,99685,455059,826755,570786,101353,75393,16782,0,96277,99679,0,0
38,693871,2242060,3.231,0,128237,441291,786441,594729,101458,73867,16470,0,99573,128231,0,0
609,592756,2242040,3.782,0,373143,383845,685413,526369,97782,73811,16502,0,85181,373137,0,0
338,627679,2242008,3.572,0,301779,424450,717553,525091,98088,74276,17566,0,83211,301773,0,0
8,632999,2242006,3.542,0,340639,430447,687115,513675,97420,75694,16470,0,80552,340633,0,0
1536,704964,2241954,3.180,0,79635,475452,790641,595279,113418,74250,16470,0,96815,79629,0,0
215,642215,2241950,3.491,0,310677,437712,702440,518331,97132,74619,16470,0,84575,310671,0,0
518,576574,2241940,3.888,0,327921,382436,636438,527681,106826,74620,16470,0,78192,419277,0,0
1598,401689,2241918,5.581,0,965187,248961,442938,354873,85058,71029,16470,0,57408,965181,0,0
688,644765,2241902,3.477,0,273265,411686,748876,529303,97360,76050,16470,0,88898,273259,0,0
808,634427,2241886,3.534,0,270551,405295,750810,537600,97252,75144,16470,0,88770,270545,0,0
292,689400,2241872,3.252,0,207911,467275,743518,545900,95673,74293,16834,0,90474,207905,0,0
1138,609543,2241864,3.678,0,350529,384282,710645,521985,98105,74421,16470,0,85433,350523,0,0
871,571987,2241862,3.919,0,451029,379992,649639,499481,92975,72894,16470,0,79388,451023,0,0
898,709012,2241824,3.162,0,97379,451960,810731,590318,101239,73963,16470,0,99770,97373,0,0
568,637157,2241822,3.518,0,287907,411738,733725,533133,96504,75533,16470,0,86818,287901,0,0
676,561829,2241816,3.990,0,485571,360997,637562,495825,91481,73284,16470,0,80632,485565,0,0
916,658000,2241796,3.407,0,204135,449734,767144,540773,110001,68643,16470,0,84902,204129,0,0
43,646158,2241786,3.469,0,308547,431726,700460,529389,92615,73726,16470,0,88859,308541,0,0
238,658076,2241768,3.407,0,244501,423459,760425,534839,96501,75198,16470,0,90381,244495,0,0
500,543277,2241766,4.126,0,535309,348201,617096,480638,93017,73338,16470,0,77703,535303,0,0
290,658927,2241746,3.402,0,290111,438474,710281,528386,96656,73698,16834,0,87312,290105,0,0
1509,636830,2241744,3.520,0,255823,422085,733847,501335,85638,57075,17846,0,76733,347185,0,0
732,619058,2241742,3.621,0,292633,415499,723080,536663,96737,74399,16470,0,86267,292627,0,0
