frame,ALL,FTR,STG,BG,AUD,HUD,SRC,MISC,OTHR,WAIT,WORK,SHDT,SWRM,GCRA,SCPU,SCAT,SPRM,SINT,SPHD,SPHC,WORK-H,WRAPFIX
570,1117696,275584,173248,4352,4672,1088,435072,98240,125440,105152,1012544,4608,1088,429440,70208,1408,2304,265152,77120,768,1011456,0
571,1117760,276544,175680,4416,3072,1088,338240,97344,221376,201728,916032,4672,1024,332544,69184,1216,2176,167680,77952,704,914944,0
572,1678528,277760,174784,4416,1408,415360,332096,99136,373568,353088,1325440,4288,1088,326400,69952,1152,2304,164864,75840,576,910080,0
573,1117056,275520,175104,4416,127936,1024,340736,96640,95680,75776,1041280,4352,4416,331648,69696,1152,2176,169984,75840,512,1040256,0
574,1118400,279616,172800,4480,1408,1216,334336,98624,225920,205888,912512,4544,1088,328832,68928,1408,2176,165376,77248,640,911296,0
575,1117440,276864,176320,4416,1472,1024,344256,98048,215040,195264,922176,4288,1088,338560,69760,1408,2176,173824,78784,768,921152,0
576,1117952,278144,175232,4352,1536,1024,337536,83904,236224,216256,901696,4224,960,332224,69632,1280,2240,168512,77312,640,900672,0
577,1118016,277632,172032,4352,1408,1024,343232,84736,233600,213696,904320,4288,1024,337664,69120,1344,2240,172992,80832,704,903296,0
578,1117440,275904,173888,4352,1472,1088,404928,84352,171456,151680,965760,4224,960,399424,74048,1152,2304,235648,80576,704,964672,0
579,1117888,277312,174080,4352,1408,1088,342016,84672,232960,213440,904448,4288,1152,336320,78720,1216,2112,175040,77760,640,903360,0
580,1117760,277888,175360,4352,2048,1088,436224,98880,121920,102080,1015680,4672,1088,430528,77760,1216,2112,176192,170048,576,1014592,0
581,1117824,277824,176384,4608,4800,1088,312064,97536,243520,224128,893696,4160,1088,306304,56192,1216,2368,160832,58752,512,892608,0
582,1117632,277952,174016,4288,4736,1088,371008,98560,185984,166016,951616,4608,1024,365248,33856,1344,2240,220544,57600,576,950528,0
583,1118272,278528,174784,4544,3200,1088,283648,97792,274688,254720,863552,4672,1024,278016,33984,1216,2304,132736,58112,576,862464,0
584,1117376,279360,175296,4416,1472,1088,294784,98112,262848,243520,873856,4800,1024,289216,33408,1408,2112,143488,59008,640,872768,0
585,1118016,288384,174208,4480,1472,1088,295616,100032,252736,233152,884864,4416,1088,289920,33792,1088,2240,145536,58368,704,883776,0
586,1117760,277888,175040,4416,1472,1088,319872,99008,238976,219392,898368,4544,1088,314432,62784,1280,2240,169408,58944,576,897280,0
587,1678208,274944,174528,4352,1408,477312,258304,100800,386560,366144,1312064,4288,1024,252736,896,1280,2240,108544,58688,576,834752,0
588,1117440,279552,174400,4480,1472,1024,375936,83840,196736,176896,940544,4800,1024,370560,832,1472,2176,225600,58496,512,939520,0
589,1117888,276288,174336,4480,1472,1088,237760,85888,336576,316864,801024,4352,960,232320,960,1280,2304,91264,57536,576,799936,0
590,1117632,277312,174400,4480,1472,1024,386304,85504,187136,167808,949824,4608,1088,380736,2240,1344,2112,238592,58560,576,948800,0
591,1118080,276160,175168,4352,1408,1088,281600,83712,294592,274816,843264,4544,1024,276032,22400,1280,2176,135232,57600,704,842176,0
592,1117824,278208,172864,4416,1472,1088,342912,84672,232192,212672,905152,4288,1024,337216,960,1088,2048,173120,80832,576,904064,0
