frame,ALL,FTR,STG,BG,AUD,HUD,SRC,MISC,OTHR,WAIT,WORK,SHDT,SWRM,GCRA,SCPU,SCAT,SPRM,SINT,SPHD,SPHC,WORK-H,WRAPFIX
153,1677952,249088,384512,0,3456,432832,376512,185536,46016,13632,1664320,6144,1472,371200,0,1600,3072,186624,72832,1216,1231488,0
154,1678016,365120,385472,0,3392,16640,376704,188480,342208,309312,1368704,6464,1472,371392,0,1664,3136,186688,72256,1088,1352064,0
155,1677824,351936,385280,0,3328,16768,372864,188224,359424,326464,1351360,6336,1408,367360,0,1792,3072,184256,72768,1088,1334592,0
156,1677760,352832,387648,0,3264,16768,377280,189888,350080,317760,1360000,6400,1408,371840,0,1920,3264,187648,72704,1024,1343232,0
157,1677824,152384,383808,0,3328,16832,363712,186048,571712,538560,1139264,6528,1344,358272,0,1856,3136,187904,72320,1024,1122432,0
158,1677952,485696,388608,0,3456,16704,360896,186176,236416,203456,1474496,6336,1408,355520,0,1792,3200,184384,72896,1024,1457792,0
159,1677504,226688,385664,0,3456,16576,361152,184128,499840,468096,1209408,6592,1408,355968,0,1920,3072,186048,73664,1024,1192832,0
160,1117888,101696,384064,0,4544,17344,356096,184384,69760,37952,1079936,6464,1408,350784,0,1856,3328,181760,73344,1024,1062592,0
161,1677760,102976,381248,0,123904,16832,363776,184512,504512,472704,1205056,6400,1408,358336,0,1728,3072,186432,73152,960,1188224,0
162,1117760,103296,383872,0,6656,16704,360128,184384,62720,29504,1088256,6464,1344,354880,0,1856,2944,185344,73792,1024,1071552,0
163,1117696,102336,382272,0,6336,17024,358400,183616,67712,33856,1083840,6592,1408,353088,0,1728,3136,184704,72768,896,1066816,0
164,1117312,103168,384960,0,3840,16896,355968,183488,68992,36032,1081280,6400,1472,350464,0,1792,3200,181952,73664,1024,1064384,0
165,1678016,103232,382848,0,1728,431808,362048,182912,213440,180160,1497856,6528,1408,356544,0,1856,3136,185984,74752,1280,1066048,0
166,1117824,30144,383872,0,1728,16832,361152,190272,133824,101504,1016320,6720,1472,355840,0,1792,3200,185984,74176,896,999488,0
167,1677632,30336,385216,0,3264,16768,1027456,108544,106048,72832,1604800,8320,1408,1022208,0,2048,3200,689536,98048,1152,1588032,0
168,1117760,30656,381120,0,3264,17216,349248,106176,230080,197056,920704,7488,1472,343872,0,1792,2944,167232,87744,1152,903488,0
169,1117568,102592,384512,0,3136,16512,348544,106624,155648,123392,994176,8064,1408,343168,0,1792,3136,167360,86080,1152,977664,0
170,1117440,103808,385344,0,3200,16704,361280,111104,136000,104384,1013056,7616,1408,355712,0,1600,3200,167744,87872,1024,996352,0
171,1117824,102912,383296,0,3200,16576,360896,115264,135680,103360,1014464,7808,1344,355712,0,1728,2944,166336,86144,1024,997888,0
172,1117504,102528,383552,0,3200,16704,350208,110080,151232,119296,998208,8128,1408,344896,0,1920,3264,167872,86272,1216,981504,0
173,1117952,101696,382208,0,3392,16768,356992,113344,143552,110848,1007104,7872,1344,351616,0,1664,2816,163648,85952,1024,990336,0
174,1117312,103616,384896,0,3328,16704,367424,119616,121728,89536,1027776,7808,1408,362176,0,1792,2752,167424,86144,1024,1011072,0
175,1117696,103808,385024,0,3264,16768,349760,118336,140736,108800,1008896,8000,1344,344448,0,1792,3264,167488,85504,1088,992128,0
176,1117632,102592,383744,0,4224,16704,349760,113728,146880,114432,1003200,7936,1408,344320,0,1792,3072,166912,86336,1024,986496,0
177,1118272,103040,383232,0,5248,17024,356608,112960,140160,107712,1010560,7744,1344,351168,0,1856,3136,175424,86464,1024,993536,0
178,1117120,103040,388288,0,4608,16832,381440,103040,119872,86784,1030336,7808,1408,376128,0,1728,2944,177664,87168,1152,1013504,0
179,1117632,103232,391936,0,3008,17216,356864,98048,147328,114240,1003392,8000,1472,351360,0,1792,2880,164288,87040,1088,986176,0
180,1677888,102848,388928,0,3072,439296,359552,88896,295296,262848,1415040,8192,1408,354112,0,1664,3008,167552,86208,1152,975744,0
181,1117440,102528,388800,0,122752,16832,359552,88960,38016,5312,1112128,8000,1344,354048,0,1728,2944,170112,85376,960,1095296,0
182,1117312,103552,389888,0,5120,17024,372288,88576,140864,108224,1009088,8000,1472,367168,0,1728,3072,168000,86592,896,992064,0
