frame,ALL,FTR,STG,BG,AUD,HUD,SRC,MISC,OTHR,WAIT,WORK,WORK-H
735,1680000,391616,203584,4096,4160,960,303040,486272,286272,266944,1413056,1412096
736,1680512,392768,202432,4096,4288,70464,307072,487872,211520,191168,1489344,1418880
737,1679360,390144,203712,4096,4160,896,310208,491072,275072,256064,1423296,1422400
738,2240960,391488,201920,4160,4096,324224,468480,494080,352512,332160,1908800,1584576
739,1679488,390528,204608,4096,5056,832,335232,490624,248512,229184,1450304,1449472
740,1680256,389312,204544,3904,4160,960,321792,494016,261568,242304,1437952,1436992
741,1679936,390528,202816,4160,4224,896,341376,495232,240704,221312,1458624,1457728
742,1679680,394944,205120,4096,4096,960,309824,493952,266688,247488,1432192,1431232
743,2240320,390912,203840,4160,5056,896,599104,494848,541504,522560,1717760,1716864
744,1680512,389504,204864,4096,4032,896,297792,496896,282432,263232,1417280,1416384
745,1680128,392768,206016,3968,4096,1024,312384,496704,263168,243648,1436480,1435456
746,1679744,392704,202752,3968,5056,896,323840,500928,249600,230592,1449152,1448256
747,1680128,390720,204736,4160,94912,960,315776,497088,171776,152192,1527936,1526976
748,2240640,393984,202432,4096,3904,325376,322816,500480,487552,467520,1773120,1447744
749,1679808,391744,205184,4096,4800,832,332352,501760,239040,219392,1460416,1459584
750,1679936,392768,204480,4096,3968,896,305920,503040,264768,245312,1434624,1433728
751,1680320,393024,202816,4096,4864,960,339008,504192,231360,212096,1468224,1467264
752,1679488,389696,204736,3968,3968,1024,303616,504512,267968,249280,1430208,1429184
753,1680640,391360,202816,4032,4224,896,318400,506560,252352,232896,1447744,1446848
754,1679808,390016,203392,4096,2432,896,321856,503360,253760,234496,1445312,1444416
755,1679872,391040,204992,4160,3392,896,313728,508032,253632,234560,1445312,1444416
756,1680128,391936,201792,4096,4288,896,327744,507648,241728,222080,1458048,1457152
757,1680384,390144,204416,4096,3264,896,317248,503744,256576,236672,1443712,1442816
758,2240512,390528,203904,4160,1280,325248,340736,512640,462016,442112,1798400,1473152
759,1679936,390400,204288,4224,1216,960,319424,510464,248960,229184,1450752,1449792
760,1679744,391360,202816,4032,1280,896,302784,512320,264256,244928,1434816,1433920
761,1679936,389952,202112,4160,91648,960,339456,502976,148672,129536,1550400,1549440
762,1680256,389120,203968,4096,1280,960,307200,508480,265152,245888,1434368,1433408
763,1679680,390720,204736,4096,1280,896,339968,510848,227136,208064,1471616,1470720
764,1680384,391872,203456,4096,1280,896,320640,513216,244928,225728,1454656,1453760
765,1679936,391936,204352,4160,1280,960,316096,510912,250240,231040,1448896,1447936
766,1680640,389632,204480,4032,1280,69248,326400,510720,174848,154688,1525952,1456704
767,1679296,388992,204864,4032,1344,896,330752,509696,238720,219648,1459648,1458752
768,2241216,390592,203200,4096,1216,322048,325248,512320,482496,462272,1778944,1456896
769,1679296,391616,205184,4096,1280,896,315904,512640,247680,228800,1450496,1449600
770,1680384,393728,204096,4224,1344,960,304640,511040,260352,240832,1439552,1438592
