frame,ALL,FTR,STG,BG,AUD,HUD,SRC,MISC,OTHR,WAIT,WORK,WORK-H
618,1677696,384256,195776,4096,125376,1024,333056,91904,542208,522944,1154752,1153728
619,1119616,383680,195904,4032,1472,1024,333888,91456,108160,89280,1030336,1029312
620,1120000,382016,194816,4032,1472,1024,338048,91456,107136,88320,1031680,1030656
621,1119872,383744,198016,4160,1472,1024,335360,92160,103936,85184,1034688,1033664
622,1119296,384832,197824,4160,1344,1024,335872,91328,102912,84224,1035072,1034048
623,1680000,385344,196096,4032,1408,960,483392,91776,516992,498176,1181824,1180864
624,1120128,386048,196864,4096,1472,960,349760,91328,89600,70848,1049280,1048320
625,1119616,382400,195840,4032,1408,960,350592,91968,92416,73472,1046144,1045184
626,1120000,385088,196864,4096,1344,1024,348928,91392,91264,72256,1047744,1046720
627,1680256,383296,195904,4160,1408,324800,352640,91968,326080,306624,1373632,1048832
628,1679744,385984,195584,4160,1408,1024,621568,91776,378240,359168,1320576,1319552
629,1119808,383488,196352,4160,1472,960,339328,91008,103040,84032,1035776,1034816
630,1119744,383424,201600,4160,1408,1024,378816,91200,58112,39040,1080704,1079680
631,1119872,382976,202624,4096,1344,1024,351808,91328,84672,65408,1054464,1053440
632,1119744,384960,201728,4224,1408,1024,354496,91712,80192,61248,1058496,1057472
633,1119744,386560,200000,4096,1408,960,351552,92160,83008,64256,1055488,1054528
634,1120000,384896,201984,4096,1408,1024,344064,91904,90624,71616,1048384,1047360
635,1119744,384320,202560,4160,1408,1024,338368,91904,96000,76928,1042816,1041792
636,1119872,384128,202816,4096,1472,960,306240,91904,128256,109440,1010432,1009472
637,1119680,382848,196160,4032,1472,1024,301440,91328,141376,122432,997248,996224
638,1119936,383040,196288,4224,92288,960,305856,91392,45888,26560,1093376,1092416
639,5874688,4576576,194752,4096,1472,322240,302912,91840,380800,361216,5513472,5191232
640,1119296,384128,197504,4096,1408,1024,336896,92032,102208,83136,1036160,1035136
641,1119616,383552,203008,4032,1408,960,314304,91520,120832,101952,1017664,1016704
642,1120256,385728,201216,4096,1408,1024,315392,92096,119296,100224,1020032,1019008
643,1119680,384640,202560,4096,1408,1024,323392,91520,111040,91968,1027712,1026688
644,2800256,379712,203264,4096,1984,1024,1550464,91840,567872,548928,2251328,2250304
645,1680192,382272,203136,4224,2624,1024,602368,91392,393152,374016,1306176,1305152
646,1679680,385792,201664,3968,2624,1024,627776,92416,364416,345472,1334208,1333184
647,2240896,382848,196352,4160,2752,70528,993344,108224,482688,462784,1778112,1707584
648,1119168,386048,196416,4160,3008,960,243840,107264,177472,158272,960896,959936
649,1119680,385216,195648,4096,2944,1024,208768,107776,214208,195520,924160,923136
650,1680704,385856,199040,4160,4992,321600,400576,114496,249984,230208,1450496,1128896
651,1680000,385280,194816,4160,2944,70272,723200,127168,172160,152128,1527872,1457600
652,1119360,385984,196160,4160,2816,1024,227008,126656,175552,156160,963200,962176
653,1119680,387712,195840,4032,3008,960,302016,128192,97920,78784,1040896,1039936
654,2240704,385600,197632,4160,3072,75456,861376,133568,579840,559808,1680896,1605440
655,1679616,385856,196480,4032,128896,1024,259520,136320,567488,548288,1131328,1130304
656,1119872,385024,196928,4096,2944,960,186624,125248,218048,198528,921344,920384
657,1120320,387200,195456,4160,2944,960,346176,124736,58688,38976,1081344,1080384
658,1680000,388480,196800,4032,3136,72192,750144,135552,129664,109696,1570304,1498112
659,1119296,386688,196352,4160,3200,1024,196032,136832,195008,175872,943424,942400
660,1119936,386560,194368,4096,3136,1024,310656,129280,90816,71488,1048448,1047424
661,1680128,388672,197376,4160,3136,71616,795712,133120,86336,66752,1613376,1541760
662,1680064,387072,195584,4096,5376,322240,213824,135488,416384,396864,1283200,960960
663,1119424,388864,196160,4096,5504,960,190080,124032,209728,190656,928768,927808
664,1119808,387328,194368,4096,4480,1024,347264,124416,56832,37824,1081984,1080960
665,2240064,384384,195520,4032,2944,1024,1130496,137536,384128,364992,1875072,1874048
666,2240192,380352,198592,4096,4160,960,877568,217856,556608,537344,1702848,1701888
667,2240256,384512,198976,4096,4352,960,995328,217088,434944,415872,1824384,1823424
668,1680000,388032,197952,4096,5568,71680,769344,212288,31040,11328,1668672,1596992
669,1119552,384704,198720,4160,6912,1024,236864,212032,75136,55936,1063616,1062592
670,1680064,387904,195392,4096,6144,1024,325184,199040,561280,542144,1137920,1136896
671,2240448,387392,198080,4160,128640,71936,834816,211136,404288,383936,1856512,1784576
672,1680256,387904,196672,4160,5312,326720,262080,141888,355520,335744,1344512,1017792
673,1119040,385792,197312,4032,4160,960,216000,135104,175680,156864,962176,961216
674,1680256,388032,197440,4032,5120,960,376000,140224,568448,549440,1130816,1129856
675,1680064,386560,197184,4032,3008,70592,747136,144896,126656,107264,1572800,1502208
676,1119616,386304,196416,4032,2944,1024,225536,145472,157888,139136,980480,979456
677,1680576,387072,203072,4160,3008,71744,438976,151808,420736,401024,1279552,1207808
678,2239872,385152,206720,4096,3008,70976,857984,152832,559104,539392,1700480,1629504
679,1119680,386432,209024,4160,2944,960,279424,154944,81792,62528,1057152,1056192
680,1119296,385408,207104,4032,3008,960,241472,143488,133824,115008,1004288,1003328
681,1680320,387200,207744,4160,3008,1024,409088,126336,541760,522880,1157440,1156416
682,1680320,386880,208832,4032,2944,71424,775104,138176,92928,73280,1607040,1535616
683,1680128,388288,206144,4224,3008,324096,235008,136640,382720,363008,1317120,993024
684,1119488,388544,209344,4032,3008,1024,325504,128384,59648,40640,1078848,1077824
685,2240512,388160,208832,4096,4032,71616,1045760,134656,383360,363456,1877056,1805440
686,1119616,391424,208256,4160,2880,960,257024,137472,117440,98432,1021184,1020224
687,1679680,385984,207104,4096,128704,960,257472,125120,570240,550400,1129280,1128320
688,1680064,388160,210880,4096,2880,1024,393792,133248,545984,526848,1153216,1152192
689,2240320,386752,206976,4160,5184,960,1104768,131392,400128,380800,1859520,1858560
690,1679936,387648,207680,4160,4288,1024,549888,132480,392768,373760,1306176,1305152
691,1119936,385920,198720,4096,2816,960,335744,118784,72896,53632,1066304,1065344
692,1119744,387904,200384,4096,5120,1024,337984,120384,62848,43456,1076288,1075264
693,1119680,387200,202112,4032,5248,960,354048,118912,47168,28032,1091648,1090688
694,1680192,389248,204928,4160,2752,326528,441728,105280,205568,186112,1494080,1167552
695,1119424,386304,203520,4032,2688,896,376576,104320,41088,21952,1097472,1096576
696,1119936,386176,202688,4160,3776,1024,373504,105536,43072,23936,1096000,1094976
697,1119808,385856,203008,4096,4992,960,379008,105472,36416,17216,1102592,1101632
698,1119936,387328,202624,4160,3968,1024,365056,104448,51328,32128,1087808,1086784
699,1119744,388160,202112,4032,2560,1024,373952,106048,41856,22848,1096896,1095872
700,1119680,386880,207744,4032,2496,1024,368384,105280,43840,24960,1094720,1093696
701,1119872,386816,202112,4096,2496,960,357440,104192,61760,42560,1077312,1076352
702,1119872,385600,201408,4160,2624,960,360832,104704,59584,40576,1079296,1078336
703,1119552,387840,203136,4032,2624,960,353408,104192,63360,44608,1074944,1073984
704,1119872,387456,204288,4096,2560,1024,376448,104064,39936,20928,1098944,1097920
705,1120064,392128,203392,4032,2624,1024,362368,103552,50944,31936,1088128,1087104
706,1679936,387840,203264,4096,127616,960,363648,105152,487360,467968,1211968,1211008
707,1680064,387648,202816,4224,4928,70912,363456,107072,539008,519488,1160576,1089664
708,1680000,387456,205120,4096,4928,328320,373440,105472,271168,251840,1428160,1099840
709,1679936,385600,205184,4160,1408,960,497792,104064,480768,461632,1218304,1217344
710,1679616,384576,204224,4096,1344,1024,513152,105088,466112,447488,1232128,1231104
711,1120000,386688,203008,4096,1408,960,363328,104768,55744,36736,1083264,1082304
712,1119872,389760,203392,4032,1408,960,371584,105664,43072,24128,1095744,1094784
713,1119488,385344,202368,4096,1408,960,374976,105024,45312,26496,1092992,1092032
714,1119744,386048,202240,4032,1472,1024,371008,104384,49536,30848,1088896,1087872
715,1120256,384512,205248,4224,1408,1024,374784,100352,48704,29824,1090432,1089408
716,1119744,385472,204672,4160,1408,1024,370432,100544,52032,33088,1086656,1085632
717,1680448,388480,203968,3968,3648,960,533120,100736,445568,425856,1254592,1253632
718,1119296,385984,196736,4096,5056,960,320896,100544,105024,85824,1033472,1032512
719,1679936,384832,196032,4160,5120,960,633984,104960,349888,330432,1349504,1348544
720,1119744,386560,197568,4032,4160,960,357312,100928,68224,49024,1070720,1069760
721,1680384,385344,198080,4032,4160,326720,370880,104192,286976,267136,1413248,1086528
722,1119488,384128,195520,4096,4160,1024,357376,104960,68224,48960,1070528,1069504
723,1679936,390848,197056,4032,5184,1024,525056,108928,447808,428352,1251584,1250560
724,1679936,384064,201664,4160,132672,1024,404480,111296,440576,421504,1258432,1257408
725,2240704,384384,201344,3968,4352,72000,902720,126464,545472,525568,1715136,1643136
726,1119040,384768,199168,4096,4480,1024,253312,129856,142336,123712,995328,994304
727,1120000,385280,201664,4032,4288,960,280192,130176,113408,94336,1025664,1024704
728,1680000,388032,197760,3968,4608,1024,573824,148544,362240,342976,1337024,1336000
729,1119808,386496,201152,4096,6656,1024,300416,150208,69760,50368,1069440,1068416
730,1119616,388096,201856,4096,5440,1024,292928,150272,75904,56576,1063040,1062016
731,1119872,385088,203584,4096,5312,960,309568,145088,66176,47104,1072768,1071808
732,1119808,387520,203584,4096,4416,960,290368,141376,87488,68416,1051392,1050432
733,1680320,387392,201600,4096,4224,324160,331072,141440,286336,266944,1413376,1089216
734,1119552,389824,202688,4160,4352,1024,321856,127232,68416,49408,1070144,1069120
735,1119872,387072,198528,4160,4288,1024,314560,127552,82688,63360,1056512,1055488
736,1119616,385344,203392,4032,4224,960,291840,126656,103168,84032,1035584,1034624
737,1680512,384512,204288,4224,5440,71680,323200,129152,558016,538560,1141952,1070272
738,1119296,385728,201792,4096,4416,896,296320,126976,99072,80128,1039168,1038272
739,1120000,386496,202368,4096,4352,1024,302528,126592,92544,73344,1046656,1045632
740,1119808,387136,202112,4096,5312,1024,333632,126912,59584,40384,1079424,1078400
741,1119616,388672,202368,4096,4352,1024,303936,127424,87744,68736,1050880,1049856
742,1119872,390464,201024,4096,4480,1024,311808,125568,81408,62528,1057344,1056320
743,1679744,387648,202752,4160,130048,960,307840,116736,529600,510400,1169344,1168384
744,1119680,385856,202752,4032,5312,1024,303168,116864,100672,81472,1038208,1037184
745,1120064,386304,203584,4160,4352,960,303744,117120,99840,80512,1039552,1038592
746,1119680,385792,205056,4224,4224,1024,349888,116160,53312,34048,1085632,1084608
747,1680448,385792,203584,4032,4352,325760,302272,116736,337920,318272,1362176,1036416
748,1679552,385024,202752,4096,5376,960,418944,117184,545216,525504,1154048,1153088
749,1119680,384448,204032,4032,4352,960,302720,117056,102080,83200,1036480,1035520
750,1119936,385920,205376,4032,4352,960,309056,116800,93440,74240,1045696,1044736
751,1119808,387520,200896,4096,4352,896,310592,126208,85248,66112,1053696,1052800
752,1679808,388288,202048,4096,5440,1024,469952,149760,459200,440256,1239552,1238528
753,1119808,386432,202240,4160,4288,960,352512,147648,21568,2624,1117184,1116224
754,2240256,387328,201856,4032,4288,1024,986624,138688,516416,497408,1742848,1741824
755,2240640,385920,203712,4160,5568,1024,1037056,221312,381888,362432,1878208,1877184
756,1679680,385024,199488,4160,4480,896,352128,224064,509440,490176,1189504,1188608
757,1680000,385728,203008,4096,4480,1024,361408,225856,494400,475072,1204928,1203904
758,1680256,385152,205312,3968,4608,326080,379072,216000,160064,140416,1539840,1213760
759,2240256,386368,203200,4096,131264,71040,1158528,232320,53440,33600,2206656,2135616
760,1119296,385088,204672,4096,4608,1024,251136,237376,31296,12160,1107136,1106112
761,1119808,387072,201728,4096,5632,960,269440,171136,79744,60672,1059136,1058176
762,1120064,387008,205568,4032,4608,1024,261696,174272,81856,62720,1057344,1056320
763,1119872,386560,201728,4096,4480,960,248192,174208,99648,80320,1039552,1038592
764,1679936,387136,202304,4160,4352,1024,428864,171200,480896,461632,1218304,1217280
765,1679872,382848,202304,4160,4544,960,427264,170560,487232,468096,1211776,1210816
766,1679872,386624,202816,4160,5568,1024,426688,164992,488000,469120,1210752,1209728
767,1680448,382208,203584,4096,4608,71296,443776,161792,409088,389568,1290880,1219584
768,1679680,383104,206272,4096,4608,960,420544,146240,513856,494592,1185088,1184128
769,1680192,385792,206592,4096,4544,324864,420864,145856,187584,168256,1511936,1187072
770,1680064,386880,205248,4096,5504,1024,419264,145344,512704,493312,1186752,1185728
771,1680000,383936,202432,4096,4608,960,430016,144896,509056,489664,1190336,1189376
772,1679872,385024,204608,4032,5504,960,409088,148032,522624,503168,1176704,1175744
773,1680000,388992,204736,4096,6656,1024,401728,148224,524544,505536,1174464,1173440
