frame,ALL,FTR,STG,BG,AUD,HUD,SRC,MISC,OTHR,WAIT,WORK,SHDT,SWRM,GCRA,SCPU,SCAT,SPRM,SINT,SPHD,SPHC,WORK-H,WRAPFIX
126,1677568,379072,407616,0,3392,16704,349120,368064,153600,121216,1556352,4608,1536,343552,0,1600,3264,174080,57024,960,1539648,0
127,1677760,379904,405568,0,3264,16768,350592,366080,155584,122368,1555392,4736,1600,344896,0,1728,3264,175424,57088,960,1538624,0
128,1677696,380416,405312,0,3392,16704,341312,368320,162240,128640,1549056,4864,1600,335680,0,1472,3200,171328,56704,1024,1532352,0
129,1677888,378752,401408,0,3328,16640,337600,368896,171264,139008,1538880,4800,1664,331840,0,1536,3136,175104,57600,1152,1522240,0
130,2237632,379904,401920,0,5312,419072,336128,368064,327232,294912,1942720,4736,1792,330432,0,1600,3264,174528,56896,896,1523648,0
131,1677696,380416,401984,0,4608,16640,340096,368640,165312,132928,1544768,4736,1472,334656,0,1664,3200,176576,57536,960,1528128,0
132,1677888,376320,404928,0,3200,16896,374912,366016,135616,103424,1574464,4800,1536,369344,0,1664,3264,175424,56384,1024,1557568,0
133,1677888,378944,409280,0,3136,16832,346624,367104,155968,123392,1554496,5120,1344,341376,0,1664,3392,173504,56704,1152,1537664,0
134,1677632,378752,406016,0,3200,16960,346560,367296,158848,126208,1551424,4736,1472,341120,0,1536,3328,174400,56384,960,1534464,0
135,1677888,380928,406272,0,3136,16640,349760,367296,153856,121216,1556672,4864,1472,344320,0,1664,3200,175040,57152,1024,1540032,0
136,1677632,377600,410688,0,3200,17280,350464,365440,152960,120704,1556928,4800,1600,345024,0,1600,3200,175872,56960,960,1539648,0
137,3358592,380672,405696,0,3264,16960,2017984,226816,307200,274240,3084352,6464,1536,2012672,0,1728,3584,554560,75968,1152,3067392,0
138,1677568,380608,408384,0,138688,16960,375936,225920,131072,97984,1579584,6656,1472,370304,0,1600,3264,184064,72128,1024,1562624,0
139,2238016,385088,401088,0,3328,422912,366208,225984,433408,400448,1837568,6848,1728,360384,0,1664,3264,187328,72512,1216,1414656,0
140,1677504,383040,401600,0,3328,16704,361216,226112,285504,253248,1424256,6720,1408,355776,0,1856,3264,184832,71168,1088,1407552,0
141,1677888,383680,401600,0,3392,17344,363776,225408,282688,250304,1427584,6720,1536,358080,0,1664,3264,184896,72768,1024,1410240,0
142,1677824,384768,400448,0,3328,16896,366592,225152,280640,247232,1430592,6656,1600,360768,0,1856,3328,188864,72640,1088,1413696,0
143,1678016,382720,401408,0,3200,16768,362496,224576,286848,254464,1423552,6784,1536,357056,0,1728,3200,184448,73280,1024,1406784,0
144,1677568,381952,400960,0,3392,17024,361728,224064,288448,256128,1421440,6912,1664,356096,0,1664,3328,185408,72576,1024,1404416,0
145,1677824,382784,400448,0,3456,16896,361280,225344,287616,255360,1422464,6784,1536,355712,0,1600,3328,184448,72320,1152,1405568,0
146,1677824,385344,401856,0,3328,17088,365440,224640,280128,248000,1429824,6848,1600,359616,0,1664,3264,186816,72896,1088,1412736,0
147,1677760,380672,401472,0,3392,16768,367808,226176,281472,249088,1428672,6912,1536,362240,0,1920,3328,189440,72896,1088,1411904,0
148,1677824,380736,404480,0,4416,17408,364608,223680,282496,250176,1427648,6912,1472,359040,0,1728,3136,187008,73216,1088,1410240,0
149,2238016,381888,400320,0,5248,428864,365952,223488,432256,399808,1838208,7168,1600,360320,0,1728,3200,188672,72384,1088,1409344,0
150,2237440,530496,402304,0,4672,16640,522560,226176,534592,502336,1735104,6720,1472,517056,0,1600,3264,345024,73024,1152,1718464,0
151,1678144,396352,404736,0,5504,17024,364096,230400,260032,228096,1450048,6848,1536,358528,0,1856,3072,187648,71360,1088,1433024,0
152,2237888,397568,399104,0,139200,17408,526080,225728,532800,500032,1737856,6592,1472,520640,0,1536,3008,332672,72640,1024,1720448,0
153,1677888,496448,402752,0,3264,16896,378624,226560,153344,119936,1557952,6720,1408,373056,0,1664,3264,188352,71872,1152,1541056,0
154,1677824,615040,398912,0,3136,16960,380736,229568,33472,1216,1676608,6656,1472,375232,0,1600,3136,188480,73024,1024,1659648,0
155,1677760,598912,404480,0,3264,16768,375680,228288,50368,17792,1659968,6656,1600,370176,0,1664,3200,186176,72192,1024,1643200,0
156,1677632,601344,401792,0,3264,16896,379200,229248,45888,13312,1664320,6848,1600,373504,0,1792,3200,188864,71744,1088,1647424,0
157,1677824,399104,402816,0,3264,16896,367232,224704,263808,230464,1447360,7168,1600,361600,0,1728,3200,189504,72768,1152,1430464,0
158,2237888,728832,404544,0,3136,426880,364032,227328,83136,50624,2187264,6720,1536,358208,0,1664,3328,186176,72768,1024,1760384,0
159,1677888,472000,405696,0,3328,17024,364032,228416,187392,155072,1522816,6912,1536,358528,0,1792,3264,188608,71936,1088,1505792,0
160,1677952,104768,399936,0,5376,16576,358336,225792,567168,534784,1143168,7040,1536,352704,0,1728,3136,183744,72000,1024,1126592,0
161,1677568,103936,403712,0,6016,17280,363328,225600,557696,524928,1152640,6848,1472,357760,0,1664,3264,187456,72704,960,1135360,0
162,1677696,102656,402752,0,3712,16896,363520,226368,561792,528640,1149056,6976,1472,357824,0,1728,3456,187328,72896,1024,1132160,0
163,1677696,104128,402176,0,1664,16576,361344,224704,567104,533696,1144000,6656,1472,356032,0,2048,3328,186048,72768,1152,1127424,0
164,1677824,104512,401024,0,1792,16832,359552,224256,569856,537856,1139968,7168,1408,354048,0,1856,3200,183360,73600,1152,1123136,0
165,1677888,103552,403200,0,1728,17152,364352,224448,563456,530944,1146944,7232,1536,358656,0,1728,3200,187456,73792,1152,1129792,0
166,1677632,30656,400832,0,94976,16768,364672,223680,546048,513472,1164160,6720,1472,359104,0,1664,3456,188288,73472,1024,1147392,0
167,2237888,31104,403712,0,3264,16704,1504128,108672,170304,137344,2100544,8640,1536,1498752,0,2112,3200,1141376,96320,1152,2083840,0
168,1677888,30848,401408,0,3264,429248,353920,107200,352000,318336,1359552,8576,1600,348608,0,1792,3392,170816,86592,1280,930304,0
169,1117632,103296,401728,0,3264,16960,350336,107840,134208,101376,1016256,8384,1536,344768,0,1920,3328,168576,85056,1088,999296,0
170,1117568,102336,402624,0,3392,16768,361664,110272,120512,88128,1029440,7936,1408,356224,0,1664,3264,170048,85696,1152,1012672,0
171,1117376,104000,402048,0,3136,17088,363648,114816,112640,80192,1037184,8320,1472,358016,0,1664,3072,168768,85632,1024,1020096,0
172,1117504,103104,401152,0,3328,16896,352576,110144,130304,97088,1020416,8704,1600,347072,0,1728,3328,169152,85824,1088,1003520,0
173,1117568,104448,401728,0,3264,16640,358464,115200,117824,85824,1031744,8512,1472,352960,0,1920,3072,165504,84736,1216,1015104,0
174,1117760,104512,401280,0,3328,17024,370368,121152,100096,66560,1051200,8704,1408,364928,0,1728,3008,168576,85248,1152,1034176,0
175,1117568,102656,402176,0,3328,17024,353152,116864,122368,89984,1027584,8768,1664,347584,0,1664,3264,169536,85056,1216,1010560,0
