frame,ALL,FTR,STG,BG,AUD,HUD,SRC,MISC,OTHR,WAIT,WORK,SHDT,SWRM,GCRA,SCPU,SCAT,SPRM,SINT,SPHD,SPHC,WORK-H,WRAPFIX
146,1677696,131072,377664,0,134848,16768,363392,184064,469888,437632,1240064,6336,1280,358016,0,1984,3008,185600,73664,1024,1223296,0
147,1117568,131008,378624,0,3456,17088,363392,184640,39360,6272,1111296,6336,1152,358272,0,1792,3264,186432,73600,960,1094208,0
148,1117568,131520,379072,0,3456,17024,361536,183040,41920,9920,1107648,6400,1216,356480,0,1920,3200,184000,73600,1088,1090624,0
149,1117376,131456,380480,0,3584,17024,363456,184768,36608,4096,1113280,6528,1280,358336,0,1728,3392,185344,74496,1024,1096256,0
150,2238144,713600,383488,0,3584,17280,504832,183808,431552,398336,1839808,6592,1152,499840,0,1856,3200,326080,75072,1216,1822528,0
151,1677824,151616,382208,0,4672,16832,363200,184384,574912,543168,1134656,6208,1152,357952,0,1920,3136,185728,74176,1152,1117824,0
152,1677440,151168,377664,0,3712,17216,482816,184256,460608,428480,1248960,6208,1152,477632,0,1728,3072,289664,73344,1152,1231744,0
153,1677696,247296,377472,0,3712,16832,374336,185344,472704,440064,1237632,6144,1152,369088,0,1664,3200,185088,72768,1024,1220800,0
154,2237760,363136,380416,0,3776,434432,377088,188864,490048,457728,1780032,6400,1216,371904,0,1856,3072,185664,73664,1152,1345600,0
155,1677824,349824,381760,0,3648,16640,373056,189248,363648,331456,1346368,6208,1152,367936,0,1536,3200,183104,73728,1152,1329728,0
156,1677696,350912,379264,0,3712,17280,377472,188672,360384,327616,1350080,6080,1216,372160,0,1600,3072,186496,74176,1024,1332800,0
157,1677760,151936,378048,0,3584,17536,363904,185728,577024,544576,1133184,6080,1216,358528,0,1984,3072,186176,74368,1216,1115648,0
158,1677824,482112,380032,0,3584,16512,360960,186176,248448,216256,1461568,5888,1216,355776,0,1920,3200,183552,74304,1216,1445056,0
159,1677312,225472,379648,0,3520,17152,360256,184896,506368,474496,1202816,6208,1152,355136,0,1728,3200,186112,73408,1024,1185664,0
160,1117760,102720,379968,0,5568,17344,356096,183168,72896,40768,1076992,6144,1152,350848,0,1984,3008,182784,73024,1024,1059648,0
161,1117376,103296,383808,0,5696,17472,359936,184064,63104,30848,1086528,6080,1088,354688,0,1856,3008,185088,73792,1152,1069056,0
162,1677760,102592,380544,0,136960,16896,360960,183296,496512,464384,1213376,5888,1280,355584,0,1728,3264,185728,74112,1024,1196480,0
163,1117504,103360,377856,0,6336,16896,358528,189824,64704,31616,1085888,6208,1216,353472,0,1856,3008,183744,73536,1088,1068992,0
164,1117568,103808,378368,0,5376,17088,356544,183488,72896,40448,1077120,6656,1152,351424,0,1664,3264,180992,74432,1216,1060032,0
165,1117376,102464,378880,0,3904,17472,361856,190400,62400,30464,1086912,6528,1216,356736,0,1856,3136,184832,75520,1088,1069440,0
166,1677632,30976,379648,0,1984,434560,361408,181440,287616,255040,1422592,6400,1216,356224,0,1856,3136,186432,74496,1152,988032,0
167,1678016,30528,376064,0,3520,16896,907072,108352,235584,202496,1475520,8256,1280,901888,0,2048,3264,567424,98240,1088,1458624,0
168,1117184,30784,377216,0,3456,17088,348800,105472,234368,202240,914944,7936,1216,343488,0,1728,3264,165696,88384,1152,897856,0
169,1117760,102272,378688,0,3456,17280,347968,108480,159616,126400,991360,7872,1216,342592,0,1792,3072,165504,87424,1152,974080,0
170,1117376,102336,377728,0,3456,17472,360960,111232,144192,111872,1005504,7552,1216,355840,0,1664,3264,167680,87872,1152,988032,0
171,1117504,101760,376896,0,3456,17216,361856,115520,140800,107712,1009792,7808,1216,356608,0,1728,3072,166784,86016,1152,992576,0
172,1117824,102400,381312,0,3584,17088,348736,110784,153920,121472,996352,7680,1216,343552,0,1664,3200,165248,87680,1088,979264,0
173,1117248,102336,378432,0,3456,17024,356800,114176,145024,112640,1004608,8128,1280,351488,0,1856,2880,162112,87360,1088,987584,0
174,1117696,103040,378368,0,3392,17152,366528,119680,129536,97600,1020096,7808,1216,361216,0,1728,3200,165376,85952,1280,1002944,0
175,1117504,101120,378880,0,3456,17216,351168,117888,147776,115584,1001920,8000,1152,345920,0,1664,3264,166976,87040,1280,984704,0
176,1117120,101952,378240,0,5504,17152,350976,113344,149952,118016,999104,7680,1280,345728,0,1664,3136,167808,87616,896,981952,0
177,1118336,102784,377792,0,5504,16896,356928,114624,143808,111168,1007168,7936,1152,351872,0,1728,2944,174272,87360,1216,990272,0
178,1116928,102144,383040,0,4736,17088,379648,103104,127168,94080,1022848,8000,1152,374464,0,1920,2944,175168,86656,960,1005760,0
179,1117696,102784,384320,0,3264,16896,356352,98304,155776,123904,993792,7808,1152,351232,0,1728,3136,163328,87360,1024,976896,0
180,1677504,101760,383424,0,3392,439104,357056,88832,303936,271488,1406016,7744,1216,351616,0,1600,3136,165568,87360,1088,966912,0
181,1117568,102144,389248,0,4288,16896,356928,90432,157632,125632,991936,7744,1216,351616,0,1920,3136,165760,86784,1024,975040,0
182,1677568,103104,385344,0,136320,16640,376192,88704,571264,539392,1138176,8000,1152,371008,0,1920,3136,169600,87040,1152,1121536,0
