region,instructions,total_cycles,average_cycles,min_cycles,max_cycles,issue,icache_fill,dcache_fill,write_buffer,bus_contention,dma_hold,cart_spin,interlock,halt_wait,gx_paid,gx_blamed
70,676729,2241784,3.313,0,232553,451567,739001,546487,89428,73822,16470,0,92462,232547,0,0
1150,591426,2241782,3.790,0,370609,387835,690828,523684,93483,74356,16502,0,84491,370603,0,0
1066,587035,2241776,3.819,0,380575,383429,682521,529481,90723,73514,16532,0,85007,380569,0,0
745,579838,2241774,3.866,0,393949,380327,675392,525711,92280,73605,16470,0,84046,393943,0,0
1080,590213,2241762,3.798,0,362903,386152,693313,530906,93348,73830,16470,0,84846,362897,0,0
1481,707174,2241760,3.170,0,102953,483561,794413,574818,101249,76448,17710,0,90614,102947,0,0
630,546530,2241734,4.102,0,498475,354768,632398,498267,88943,73208,16470,0,79211,498469,0,0
523,564386,2241730,3.972,0,493535,380435,627806,483709,89521,75219,16470,0,75041,493529,0,0
568,636376,2241730,3.523,0,287845,411766,730447,539795,92873,75286,16470,0,87254,287839,0,0
792,645603,2241720,3.472,0,335191,421344,685109,532800,87664,73103,16470,0,90045,335185,0,0
940,469884,2241720,4.771,0,666459,308054,593160,439183,91384,58042,19602,0,65842,666453,0,0
600,605196,2241710,3.704,0,374151,404556,676177,524140,90215,72720,16470,0,83287,374145,0,0
173,549675,2241688,4.078,0,514469,354408,623593,492760,88846,73529,16470,0,77619,514463,0,0
268,719673,2241686,3.115,0,50307,462250,829254,603397,103013,74711,16470,0,102290,50301,0,0
1048,710092,2241684,3.157,0,18083,458463,851084,614148,103357,75701,16470,0,102700,19761,0,0
598,653040,2241680,3.433,0,235789,428991,752337,549847,94591,73833,16470,0,89828,235783,0,0
1425,638095,2241680,3.513,0,246895,421621,746727,550246,96446,74435,17502,0,87814,246889,0,0
1178,678900,2241678,3.302,0,243051,458289,714716,551024,92846,75410,16470,0,89878,243045,0,0
402,610527,2241676,3.672,0,336129,395756,705610,531810,96584,73626,17722,0,84445,336123,0,0
1136,623762,2241674,3.594,0,379049,416094,667424,515891,91741,73727,16470,0,81284,379043,0,0
