pc,all_instructions,all_total_cycles,all_issue,all_icache_fill,all_dcache_fill,all_write_buffer,all_bus_contention,all_dma_hold,all_interlock,all_halt_wait,marg_instructions,marg_total_cycles,marg_issue,marg_icache_fill,marg_dcache_fill,marg_write_buffer,marg_bus_contention,marg_dma_hold,marg_interlock,marg_halt_wait
0x020584be,3072,3072,0,0,3072,0,0,0,0,0,156,156,0,0,156,0,0,0,0,0
0x020584c2,3072,3072,3072,0,0,0,0,0,0,0,156,156,156,0,0,0,0,0,0,0
0x020584c6,3072,3072,3072,0,0,0,0,0,0,0,156,156,156,0,0,0,0,0,0,0
0x020584d0,3072,3072,0,0,3072,0,0,0,0,0,156,156,0,0,156,0,0,0,0,0
0x020584d2,3072,3072,0,0,3072,0,0,0,0,0,156,156,0,0,156,0,0,0,0,0
0x020584d4,3072,3072,0,0,3072,0,0,0,0,0,156,156,0,0,156,0,0,0,0,0
0x020584d6,3072,3072,0,0,0,3072,0,0,0,0,156,156,0,0,0,156,0,0,0,0
0x020584d8,3072,3072,0,0,3072,0,0,0,0,0,156,156,0,0,156,0,0,0,0,0
0x020584da,3072,3072,0,0,3072,0,0,0,0,0,156,156,0,0,156,0,0,0,0,0
0x020584de,3072,3072,0,0,3072,0,0,0,0,0,156,156,0,0,156,0,0,0,0,0
0x020584e2,3072,3072,0,0,0,3072,0,0,0,0,156,156,0,0,0,156,0,0,0,0
0x020584e6,3072,3072,0,0,3072,0,0,0,0,0,156,156,0,0,156,0,0,0,0,0
0x020584ea,3072,3072,0,0,3072,0,0,0,0,0,156,156,0,0,156,0,0,0,0,0
0x020584ee,3072,3072,0,0,0,3072,0,0,0,0,156,156,0,0,0,156,0,0,0,0
0x020584f2,3072,3072,0,0,3072,0,0,0,0,0,156,156,0,0,156,0,0,0,0,0
0x020584fa,3072,3072,3072,0,0,0,0,0,0,0,156,156,156,0,0,0,0,0,0,0
0x020584fe,3072,3072,3072,0,0,0,0,0,0,0,156,156,156,0,0,0,0,0,0,0
0x02058502,3072,3072,3072,0,0,0,0,0,0,0,156,156,156,0,0,0,0,0,0,0
0x02058506,3072,3072,3072,0,0,0,0,0,0,0,156,156,156,0,0,0,0,0,0,0
0x0205850a,3072,3072,3072,0,0,0,0,0,0,0,156,156,156,0,0,0,0,0,0,0
0x02058512,3072,3072,3072,0,0,0,0,0,0,0,156,156,156,0,0,0,0,0,0,0
0x02058514,3072,3072,0,3072,0,0,0,0,0,0,156,156,0,156,0,0,0,0,0,0
0x02058516,3072,3072,0,0,3072,0,0,0,0,0,156,156,0,0,156,0,0,0,0,0
0x02058518,3072,3072,0,3072,0,0,0,0,0,0,156,156,0,156,0,0,0,0,0,0
0x0205851e,3072,3072,3072,0,0,0,0,0,0,0,156,156,156,0,0,0,0,0,0,0
0x02058522,3072,3072,0,0,3072,0,0,0,0,0,156,156,0,0,156,0,0,0,0,0
0x02058526,3072,3072,3072,0,0,0,0,0,0,0,156,156,156,0,0,0,0,0,0,0
0x0205852a,3072,3072,0,0,3072,0,0,0,0,0,156,156,0,0,156,0,0,0,0,0
0x0205852e,3072,3072,3072,0,0,0,0,0,0,0,156,156,156,0,0,0,0,0,0,0
0x02058532,3072,3072,3072,0,0,0,0,0,0,0,156,156,156,0,0,0,0,0,0,0
0x02058536,3072,3072,3072,0,0,0,0,0,0,0,156,156,156,0,0,0,0,0,0,0
0x0205853a,3072,3072,0,0,3072,0,0,0,0,0,156,156,0,0,156,0,0,0,0,0
0x0205853e,3072,3072,3072,0,0,0,0,0,0,0,156,156,156,0,0,0,0,0,0,0
0x0205854e,3072,3072,3072,0,0,0,0,0,0,0,156,156,156,0,0,0,0,0,0,0
0x02058a8a,3072,3072,0,0,3072,0,0,0,0,0,156,156,0,0,156,0,0,0,0,0
0x02058a94,3072,3072,0,3072,0,0,0,0,0,0,156,156,0,156,0,0,0,0,0,0
0x02058aa2,3072,3072,3072,0,0,0,0,0,0,0,156,156,156,0,0,0,0,0,0,0
0x02058aa6,3072,3072,3072,0,0,0,0,0,0,0,156,156,156,0,0,0,0,0,0,0
0x02058aac,3072,3072,-51,51,3072,0,0,0,0,0,156,156,0,0,156,0,0,0,0,0
0x02058aae,3072,3072,0,0,0,3072,0,0,0,0,156,156,0,0,0,156,0,0,0,0
0x02058ac2,3072,3072,3072,0,0,0,0,0,0,0,156,156,156,0,0,0,0,0,0,0
0x02058ac6,3072,3072,3072,0,0,0,0,0,0,0,156,156,156,0,0,0,0,0,0,0
0x02058ac8,3072,3072,-56,56,3072,0,0,0,0,0,156,156,-4,4,156,0,0,0,0,0
0x02058aca,3072,3072,3072,0,0,0,0,0,0,0,156,156,156,0,0,0,0,0,0,0
0x02058acc,3072,3072,0,3072,0,0,0,0,0,0,156,156,0,156,0,0,0,0,0,0
0x02058ad6,3072,3072,0,0,3072,0,0,0,0,0,156,156,0,0,156,0,0,0,0,0
0x02058ade,3072,3072,3072,0,0,0,0,0,0,0,156,156,156,0,0,0,0,0,0,0
0x02058ae4,3072,3072,0,3072,0,0,0,0,0,0,156,156,0,156,0,0,0,0,0,0
0x02058ae6,3072,3072,0,0,3072,0,0,0,0,0,156,156,0,0,156,0,0,0,0,0
0x02058ae8,3072,3072,0,0,3072,0,0,0,0,0,156,156,0,0,156,0,0,0,0,0
0x02058aea,3072,3072,3072,0,0,0,0,0,0,0,156,156,156,0,0,0,0,0,0,0
0x02058aec,3072,3072,0,3072,0,0,0,0,0,0,156,156,0,156,0,0,0,0,0,0
0x02058aee,3072,3072,0,0,3072,0,0,0,0,0,156,156,0,0,156,0,0,0,0,0
0x02058af0,3072,3072,0,0,3072,0,0,0,0,0,156,156,0,0,156,0,0,0,0,0
0x02058af2,3072,3072,3072,0,0,0,0,0,0,0,156,156,156,0,0,0,0,0,0,0
0x02058af4,3072,3072,0,3072,0,0,0,0,0,0,156,156,0,156,0,0,0,0,0,0
0x02058af6,3072,3072,3072,0,0,0,0,0,0,0,156,156,156,0,0,0,0,0,0,0
0x02058af8,3072,3072,0,3072,0,0,0,0,0,0,156,156,0,156,0,0,0,0,0,0
0x02058afa,3072,3072,3072,0,0,0,0,0,0,0,156,156,156,0,0,0,0,0,0,0
0x02058afe,3072,3072,3072,0,0,0,0,0,0,0,156,156,156,0,0,0,0,0,0,0
0x02058b02,3072,3072,3072,0,0,0,0,0,0,0,156,156,156,0,0,0,0,0,0,0
0x02058b06,3072,3072,3072,0,0,0,0,0,0,0,156,156,156,0,0,0,0,0,0,0
0x02058b0a,3072,3072,0,0,3072,0,0,0,0,0,156,156,0,0,156,0,0,0,0,0
0x02058b0e,3072,3072,3072,0,0,0,0,0,0,0,156,156,156,0,0,0,0,0,0,0
0x02058b14,3072,3072,0,3072,0,0,0,0,0,0,156,156,0,156,0,0,0,0,0,0
0x02058b16,3072,3072,3072,0,0,0,0,0,0,0,156,156,156,0,0,0,0,0,0,0
0x02058b18,3072,3072,0,3072,0,0,0,0,0,0,156,156,0,156,0,0,0,0,0,0
0x02058c62,3072,3072,0,0,3072,0,0,0,0,0,156,156,0,0,156,0,0,0,0,0
0x02058c66,3072,3072,0,0,0,3072,0,0,0,0,156,156,0,0,0,156,0,0,0,0
0x02058c6a,3072,3072,3072,0,0,0,0,0,0,0,156,156,156,0,0,0,0,0,0,0
0x02058c6e,3072,3072,3072,0,0,0,0,0,0,0,156,156,156,0,0,0,0,0,0,0
0x02058c72,3072,3072,3072,0,0,0,0,0,0,0,156,156,156,0,0,0,0,0,0,0
0x02058c76,3072,3072,3072,0,0,0,0,0,0,0,156,156,156,0,0,0,0,0,0,0
0x02058c7a,3072,3072,3072,0,0,0,0,0,0,0,156,156,156,0,0,0,0,0,0,0
0x02058c7e,3072,3072,3072,0,0,0,0,0,0,0,156,156,156,0,0,0,0,0,0,0
0x02058c82,3072,3072,3072,0,0,0,0,0,0,0,156,156,156,0,0,0,0,0,0,0
0x02058c92,3072,3072,0,0,3072,0,0,0,0,0,156,156,0,0,156,0,0,0,0,0
0x02058c9a,3072,3072,3072,0,0,0,0,0,0,0,156,156,156,0,0,0,0,0,0,0
0x02058c9e,3072,3072,3072,0,0,0,0,0,0,0,156,156,156,0,0,0,0,0,0,0
0x02058caa,3072,3072,3072,0,0,0,0,0,0,0,156,156,156,0,0,0,0,0,0,0
