frame,ALL,FTR,STG,BG,AUD,HUD,SRC,MISC,OTHR,WAIT,WORK,SHDT,SWRM,GCRA,SCPU,SCAT,SPRM,SINT,SPHD,SPHC,WORK-H
574,1118336,301248,179776,4352,2752,1024,374784,113792,140608,121216,997120,7232,960,369472,42816,1344,1920,142336,82432,640,996096
575,1117952,307008,179072,4224,2880,960,323776,113536,186496,167104,950848,6848,1024,318208,1024,1280,1984,112192,78208,768,949888
576,1678336,298432,178816,4288,2752,1024,797120,120128,275776,256768,1421568,7168,960,791424,1408,1344,1984,110080,544512,704,1420544
577,1118464,302208,177792,4288,5056,960,309184,125632,193344,173568,944896,7104,1024,303744,1408,1408,1856,91520,70080,768,943936
578,1118400,301888,180416,4352,5056,1024,344768,125248,155648,135936,982464,7360,960,339456,49216,1216,1984,136256,70976,704,981440
579,1118400,303488,179456,4416,4032,960,299264,125120,201664,182144,936256,7168,896,294016,1152,1344,1792,91072,71936,704,935296
580,1117888,301824,182336,4224,2880,1024,281856,126016,217728,198144,919744,6912,960,276352,1024,1408,1920,90624,70144,768,918720
581,1678784,303360,175552,4288,2816,411712,275136,124352,381568,361600,1317184,7232,960,269760,1024,1408,1856,97088,70080,640,905472
582,2798400,303872,172736,4288,129216,1024,2013888,125632,47744,27840,2770560,7040,1024,2008448,1344,1344,2048,1834432,70720,768,2769536
583,1118272,304704,175168,4352,5056,1024,356288,125952,145728,126144,992128,6912,896,350848,1600,1472,1984,179136,69120,640,991104
584,1678464,302848,174592,4288,1536,960,963392,124288,106560,86784,1591680,6848,960,957952,42368,1472,1984,786688,68416,640,1590720
585,1677888,296768,174272,4160,2176,1088,605312,137920,456192,436928,1240960,13888,1024,599808,42816,1344,1984,358400,130880,640,1239872
586,1679104,299008,175296,4352,2688,71360,428672,132416,565312,545280,1133824,15296,1024,423104,88832,1280,1920,192960,118528,704,1062464
587,1677632,296576,175616,4288,2688,960,586944,131264,479296,459840,1217792,182528,960,581376,45952,1408,1984,166080,136960,704,1216832
588,1678720,292480,172928,4352,2624,1088,834688,120384,250176,230400,1448320,350144,1024,829312,896,1280,2112,244608,138112,704,1447232
