pc,whole_instructions,whole_total_cycles,whole_issue,whole_icache_fill,whole_dcache_fill,whole_write_buffer,whole_bus_contention,whole_dma_hold,whole_interlock,whole_halt_wait,sitr25_instructions,sitr25_total_cycles,sitr25_issue,sitr25_icache_fill,sitr25_dcache_fill,sitr25_write_buffer,sitr25_bus_contention,sitr25_dma_hold,sitr25_interlock,sitr25_halt_wait,event288_instructions,event288_total_cycles,event288_issue,event288_icache_fill,event288_dcache_fill,event288_write_buffer,event288_bus_contention,event288_dma_hold,event288_interlock,event288_halt_wait,quiet_instructions,quiet_total_cycles,quiet_issue,quiet_icache_fill,quiet_dcache_fill,quiet_write_buffer,quiet_bus_contention,quiet_dma_hold,quiet_interlock,quiet_halt_wait,card_instructions,card_total_cycles,card_issue,card_icache_fill,card_dcache_fill,card_write_buffer,card_bus_contention,card_dma_hold,card_interlock,card_halt_wait
0x01fff744,54216,54216,54216,0,0,0,0,0,0,0,1185,1185,1185,0,0,0,0,0,0,0,20590,20590,20590,0,0,0,0,0,0,0,18433,18433,18433,0,0,0,0,0,0,0,652,652,652,0,0,0,0,0,0,0
0x02049650,12396,12426,-188,218,12396,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12396,12426,-188,218,12396,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0x0204965c,12396,12413,0,12413,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12396,12413,0,12413,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0x0204964c,12396,12406,0,12406,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12396,12406,0,12406,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0x0204964e,12396,12396,12396,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12396,12396,12396,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0x02049652,12396,12396,12396,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12396,12396,12396,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0x02049654,12396,12396,0,12396,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12396,12396,0,12396,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0x02049656,12396,12396,0,0,12396,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12396,12396,0,0,12396,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0x02049658,12396,12396,0,12396,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12396,12396,0,12396,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0x0204965a,12396,12396,12396,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12396,12396,12396,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0x0204965e,12396,12396,12396,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12396,12396,12396,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0x01fff4d0,1506149,3664857,3664857,0,0,0,0,0,0,0,34386,82836,82836,0,0,0,0,0,0,0,288070,701056,701056,0,0,0,0,0,0,0,540254,1340642,1340642,0,0,0,0,0,0,0,6564,16408,16408,0,0,0,0,0,0,0
0x01fffdac,93037,585946,558222,0,0,27724,0,0,0,0,5503,33422,33018,0,0,404,0,0,0,0,33226,204292,199356,0,0,4936,0,0,0,0,28959,186986,173754,0,0,13232,0,0,0,0,1178,7176,7068,0,0,108,0,0,0,0
0x020c08b4,26679,173408,-1648,37998,109757,180,0,0,27121,0,10631,67796,-457,14867,42723,8,0,0,10655,0,16505,106286,-776,23727,66710,24,0,0,16601,0,4872,32226,-442,6744,20763,100,0,0,5061,0,11201,71055,-437,15431,44854,0,0,0,11207,0
0x01ff8304,1008723,2017447,2017447,0,0,0,0,0,0,0,23375,46750,46750,0,0,0,0,0,0,0,193169,386338,386338,0,0,0,0,0,0,0,345898,691796,691796,0,0,0,0,0,0,0,4255,8510,8510,0,0,0,0,0,0,0
0x02008374,1032644,1209464,-78403,33765,1227586,26516,0,0,0,0,0,0,0,0,0,0,0,0,0,0,156740,183241,-11820,5153,186004,3904,0,0,0,0,470222,550717,-35644,15209,559044,12108,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0x01fff510,1267736,3090975,1267736,1823239,0,0,0,0,0,0,28684,69938,28684,41254,0,0,0,0,0,0,241312,585586,241312,344274,0,0,0,0,0,0,459533,1120541,459533,661008,0,0,0,0,0,0,5680,13946,5680,8266,0,0,0,0,0,0
0x0208c45c,128997,3877065,-674642,231060,4029409,291238,0,0,0,0,4536,123794,-22726,6651,129949,9920,0,0,0,0,50559,1357757,-250418,72433,1426154,109588,0,0,0,0,41847,1348724,-226952,84359,1394843,96474,0,0,0,0,1281,34300,-6424,1655,36237,2832,0,0,0,0
0x01fff4c0,1506150,3012301,3012301,0,0,0,0,0,0,0,34386,68772,68772,0,0,0,0,0,0,0,288070,576140,576140,0,0,0,0,0,0,0,540255,1080511,1080511,0,0,0,0,0,0,0,6564,13128,13128,0,0,0,0,0,0,0
0x01fff4c8,1506151,3012304,3012304,0,0,0,0,0,0,0,34386,68772,68772,0,0,0,0,0,0,0,288070,576140,576140,0,0,0,0,0,0,0,540256,1080514,1080514,0,0,0,0,0,0,0,6564,13128,13128,0,0,0,0,0,0,0
0x02049540,10165,10527,0,10527,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10165,10527,0,10527,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0x02049516,10165,10485,32,0,10453,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10165,10485,32,0,10453,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0x02049506,10165,10462,45,0,10417,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10165,10462,45,0,10417,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0x02049530,10165,10372,-10165,10372,0,10165,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10165,10372,-10165,10372,0,10165,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0x02049548,10354,10356,0,10356,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10354,10356,0,10356,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0x02049550,10354,10356,-167,169,10354,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10354,10356,-167,169,10354,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0x02049640,10354,10356,0,10356,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10354,10356,0,10356,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0x02049542,10354,10354,0,0,10354,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10354,10354,0,0,10354,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0x02049546,10354,10354,10354,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10354,10354,10354,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0x0204954a,10354,10354,0,0,10354,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10354,10354,0,0,10354,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0x0204954e,10354,10354,10354,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10354,10354,10354,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0x0204963e,10354,10354,10354,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10354,10354,10354,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0x0204952a,10165,10300,-45,0,10345,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10165,10300,-45,0,10345,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0x02049684,10165,10287,-203,175,10315,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10165,10287,-203,175,10315,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0x0204951c,10165,10229,-167,231,10165,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10165,10229,-167,231,10165,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0x0204952c,10165,10210,0,10210,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10165,10210,0,10210,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0x01fff664,716732,716744,716744,0,0,0,0,0,0,0,14227,14227,14227,0,0,0,0,0,0,0,150213,150217,150217,0,0,0,0,0,0,0,316594,316596,316596,0,0,0,0,0,0,0,4967,4967,4967,0,0,0,0,0,0,0
0x01fff666,716726,716726,716726,0,0,0,0,0,0,0,14227,14227,14227,0,0,0,0,0,0,0,150211,150211,150211,0,0,0,0,0,0,0,316593,316593,316593,0,0,0,0,0,0,0,4967,4967,4967,0,0,0,0,0,0,0
0x02049686,10165,10195,10195,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10165,10195,10195,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0x0204967c,10165,10181,0,10181,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10165,10181,0,10181,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0x0204953e,10166,10168,10168,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10166,10168,10168,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0x02049680,10165,10167,0,10167,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10165,10167,0,10167,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0x02049688,10165,10167,0,10167,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10165,10167,0,10167,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0x0204950e,10165,10165,10165,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10165,10165,10165,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0x02049510,10165,10165,0,10165,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10165,10165,0,10165,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0x02049512,10165,10165,10165,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10165,10165,10165,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0x02049514,10165,10165,0,10165,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10165,10165,0,10165,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0x0204951a,10165,10165,10165,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10165,10165,10165,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0x02049524,10165,10165,0,10165,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10165,10165,0,10165,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0x02049526,10165,10165,10165,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10165,10165,10165,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0x02049528,10165,10165,-169,169,10165,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10165,10165,-169,169,10165,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0x0204952e,10165,10165,10165,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10165,10165,10165,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0x02049532,10165,10165,0,0,10165,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10165,10165,0,0,10165,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0x02049534,10165,10165,0,10165,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10165,10165,0,10165,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0x02049536,10165,10165,10165,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10165,10165,10165,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0x02049538,10165,10165,0,10165,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10165,10165,0,10165,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0x0204953a,10165,10165,0,0,10165,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10165,10165,0,0,10165,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0x0204953c,10165,10165,0,10165,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10165,10165,0,10165,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0x0204966a,10165,10165,10165,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10165,10165,10165,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0x0204966c,10165,10165,0,10165,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10165,10165,0,10165,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0x0204966e,10165,10165,10165,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10165,10165,10165,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0x02049670,10165,10165,0,10165,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10165,10165,0,10165,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0x02049672,10165,10165,10165,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10165,10165,10165,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0x02049674,10165,10165,0,10165,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10165,10165,0,10165,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0x02049676,10165,10165,10165,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10165,10165,10165,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0x02049678,10165,10165,0,10165,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10165,10165,0,10165,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0x0204967a,10165,10165,10165,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10165,10165,10165,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0x0204967e,10165,10165,10165,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10165,10165,10165,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0x02049682,10165,10165,10165,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10165,10165,10165,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0x0204968a,10165,10165,10165,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10165,10165,10165,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0x01fff4e8,1075668,2850078,2850078,0,0,0,0,0,0,0,24487,64437,64437,0,0,0,0,0,0,0,204641,540167,540167,0,0,0,0,0,0,0,390045,1039155,1039155,0,0,0,0,0,0,0,4842,12986,12986,0,0,0,0,0,0,0
0x02039cd4,163881,6983065,-978893,715951,6664973,319368,0,0,261666,0,3498,152722,-20832,15251,144960,7760,0,0,5583,0,41039,1764879,-243212,177481,1678083,87268,0,0,65259,0,67734,2875716,-406404,296779,2750446,126676,0,0,108219,0,1038,45400,-6156,4560,43041,2292,0,0,1663,0
0x02008376,1032643,1083729,1083729,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,156740,164425,164425,0,0,0,0,0,0,0,470220,493455,493455,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0x0200837c,1032640,1059858,0,1059858,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,156740,160858,0,160858,0,0,0,0,0,0,470220,482367,0,482367,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0x020083a2,1032642,1041892,-1354,0,1042490,756,0,0,0,0,0,0,0,0,0,0,0,0,0,0,156740,158236,-220,0,158296,160,0,0,0,0,470222,474170,-574,0,474436,308,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0x02008386,971494,971498,971498,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,147335,147335,147335,0,0,0,0,0,0,0,441404,441406,441406,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0x02008388,971493,971495,0,971495,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,147335,147335,0,147335,0,0,0,0,0,0,441404,441406,0,441406,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0x0200838a,971493,971495,971495,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,147335,147335,147335,0,0,0,0,0,0,0,441403,441403,441403,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0x0200838c,971494,971498,2,971496,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,147335,147335,0,147335,0,0,0,0,0,0,441403,441403,0,441403,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0x0200838e,971492,971492,971492,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,147335,147335,147335,0,0,0,0,0,0,0,441403,441403,441403,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0x01ff82cc,2217236,2217248,2217248,0,0,0,0,0,0,0,50634,50634,50634,0,0,0,0,0,0,0,422778,422780,422780,0,0,0,0,0,0,0,831712,831716,831716,0,0,0,0,0,0,0,9639,9639,9639,0,0,0,0,0,0,0
0x01ff82d0,2217230,2217230,2217230,0,0,0,0,0,0,0,50634,50634,50634,0,0,0,0,0,0,0,422777,422777,422777,0,0,0,0,0,0,0,831710,831710,831710,0,0,0,0,0,0,0,9639,9639,9639,0,0,0,0,0,0,0
0x01ff82d4,2217230,2217230,2217230,0,0,0,0,0,0,0,50634,50634,50634,0,0,0,0,0,0,0,422777,422777,422777,0,0,0,0,0,0,0,831710,831710,831710,0,0,0,0,0,0,0,9639,9639,9639,0,0,0,0,0,0,0
0x01ff82d8,2217231,2217233,2217233,0,0,0,0,0,0,0,50634,50634,50634,0,0,0,0,0,0,0,422778,422780,422780,0,0,0,0,0,0,0,831710,831710,831710,0,0,0,0,0,0,0,9639,9639,9639,0,0,0,0,0,0,0
0x01ff82dc,2217232,2217236,2217236,0,0,0,0,0,0,0,50635,50637,50637,0,0,0,0,0,0,0,422778,422780,422780,0,0,0,0,0,0,0,831711,831713,831713,0,0,0,0,0,0,0,9639,9639,9639,0,0,0,0,0,0,0
0x020083a0,1032640,1036099,-8673,1044772,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,156740,157297,-1345,158642,0,0,0,0,0,0,470220,471905,-3823,475728,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0x020083a4,1032643,1035605,0,1035605,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,156740,157218,0,157218,0,0,0,0,0,0,470223,471541,0,471541,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0x020083a8,1032641,1034269,2,1034267,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,156740,156998,0,156998,0,0,0,0,0,0,470221,470985,2,470983,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0x02008380,1032640,1034864,0,1034864,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,156740,157078,0,157078,0,0,0,0,0,0,470220,471230,0,471230,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0x02008378,1032641,1033939,0,1033939,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,156740,156944,0,156944,0,0,0,0,0,0,470220,470818,0,470818,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0x0200837e,1032642,1032646,1032646,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,156741,156743,156743,0,0,0,0,0,0,0,470221,470223,470223,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0x02008382,1032642,1032646,1032646,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,156740,156740,156740,0,0,0,0,0,0,0,470221,470223,470223,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0x0200839e,1032642,1032646,1032646,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,156741,156743,156743,0,0,0,0,0,0,0,470221,470223,470223,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0x020083a6,1032641,1032643,1032643,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,156740,156740,156740,0,0,0,0,0,0,0,470221,470223,470223,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0x0200837a,1032640,1032640,1032640,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,156740,156740,156740,0,0,0,0,0,0,0,470220,470220,470220,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0x01fff6c6,26150,70380,70380,0,0,0,0,0,0,0,17235,45755,45755,0,0,0,0,0,0,0,20534,54672,54672,0,0,0,0,0,0,0,1728,4896,4896,0,0,0,0,0,0,0,19022,50472,50472,0,0,0,0,0,0,0
0x020b72b8,4117,66565,0,64815,0,1750,0,0,0,0,3237,48451,0,48193,0,258,0,0,0,0,3848,59194,0,58086,0,1108,0,0,0,0,99,2525,0,2374,0,151,0,0,0,0,3560,50630,0,50475,0,155,0,0,0,0
0x020b72bc,4117,68447,-760,48095,16013,412,0,0,4687,0,3237,48537,-60,38237,7045,33,0,0,3282,0,3848,59787,-356,44546,11293,189,0,0,4115,0,99,3403,-188,1143,2124,84,0,0,240,0,3560,51144,-16,40328,7260,0,0,0,3572,0
0x01ff82f4,1538307,2597477,2597477,0,0,0,0,0,0,0,35232,58946,58946,0,0,0,0,0,0,0,293141,493085,493085,0,0,0,0,0,0,0,562637,996115,996115,0,0,0,0,0,0,0,6790,11860,11860,0,0,0,0,0,0,0
0x01ff84e8,1424033,3790651,3790651,0,0,0,0,0,0,0,27194,72348,72348,0,0,0,0,0,0,0,262856,699640,699640,0,0,0,0,0,0,0,591724,1575030,1575030,0,0,0,0,0,0,0,5811,15459,15459,0,0,0,0,0,0,0
0x01fff124,429019,5653490,137544,858038,4217437,7816,0,0,432655,0,9558,125168,2326,19116,93861,220,0,0,9645,0,111210,1451813,27330,222420,1087690,2176,0,0,112197,0,174894,2314853,61532,349788,1723895,3220,0,0,176418,0,2817,36654,723,5634,27410,52,0,0,2835,0
0x02056a2c,163092,6462501,-969875,917072,6208828,306476,0,0,0,0,3512,138033,-20491,20044,131544,6936,0,0,0,0,40944,1598452,-237430,229621,1524977,81284,0,0,0,0,67666,2689277,-405996,381250,2591059,122964,0,0,0,0,1050,40711,-6114,5889,38956,1980,0,0,0,0
0x0200839c,929346,937805,0,937805,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,141247,142403,0,142403,0,0,0,0,0,0,423093,427506,0,427506,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0x0203bdcc,8530,34104,-5778,968,33658,5256,0,0,0,0,7730,31458,-5280,880,30774,5084,0,0,0,0,8530,34104,-5778,968,33658,5256,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8530,34104,-5778,968,33658,5256,0,0,0,0
0x01fff458,2724305,2724323,2724323,0,0,0,0,0,0,0,62406,62412,62412,0,0,0,0,0,0,0,550748,550752,550752,0,0,0,0,0,0,0,1020944,1020948,1020948,0,0,0,0,0,0,0,12738,12738,12738,0,0,0,0,0,0,0
0x01fff45c,2724297,2724299,2724299,0,0,0,0,0,0,0,62403,62403,62403,0,0,0,0,0,0,0,550746,550746,550746,0,0,0,0,0,0,0,1020942,1020942,1020942,0,0,0,0,0,0,0,12738,12738,12738,0,0,0,0,0,0,0
0x01fff460,2724297,2724299,2724299,0,0,0,0,0,0,0,62403,62403,62403,0,0,0,0,0,0,0,550746,550746,550746,0,0,0,0,0,0,0,1020942,1020942,1020942,0,0,0,0,0,0,0,12738,12738,12738,0,0,0,0,0,0,0
0x01fff464,2724297,2724299,2724299,0,0,0,0,0,0,0,62403,62403,62403,0,0,0,0,0,0,0,550746,550746,550746,0,0,0,0,0,0,0,1020943,1020945,1020945,0,0,0,0,0,0,0,12738,12738,12738,0,0,0,0,0,0,0
0x01fff468,2724296,2724296,2724296,0,0,0,0,0,0,0,62403,62403,62403,0,0,0,0,0,0,0,550746,550746,550746,0,0,0,0,0,0,0,1020942,1020942,1020942,0,0,0,0,0,0,0,12738,12738,12738,0,0,0,0,0,0,0
0x01fff4e0,1506149,2367111,2367111,0,0,0,0,0,0,0,34386,54184,54184,0,0,0,0,0,0,0,288070,454928,454928,0,0,0,0,0,0,0,540254,840672,840672,0,0,0,0,0,0,0,6564,10008,10008,0,0,0,0,0,0,0
0x01fff6c0,26151,68678,34976,0,0,7553,0,0,26149,0,17235,39896,20586,0,0,2075,0,0,17235,0,20534,49118,25325,0,0,3259,0,0,20534,0,1728,6768,3998,0,0,1042,0,0,1728,0,19022,44247,23282,0,0,1943,0,0,19022,0
0x020c070c,26678,130753,-3475,115298,0,18930,0,0,0,0,10631,44655,254,43483,0,918,0,0,0,0,16505,77310,-657,72171,0,5796,0,0,0,0,4873,25166,-1403,20071,0,6498,0,0,0,0,11201,45413,381,44626,0,406,0,0,0,0
0x0203bdd4,8530,31618,-7,23095,8530,0,0,0,0,0,7730,28850,0,21120,7730,0,0,0,0,0,8530,31618,-7,23095,8530,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8530,31618,-7,23095,8530,0,0,0,0,0
