site_pc,caller,callee,kind
0x02073a64,mvOpeningPikachuMotionCameraProcUpdate,__aeabi_fsub,call
0x02073a6a,mvOpeningPikachuMotionCameraProcUpdate,__divsf3,call
0x02073a72,mvOpeningPikachuMotionCameraProcUpdate,__aeabi_fadd,call
0x02073a7c,mvOpeningPikachuMotionCameraProcUpdate,__aeabi_fsub,call
0x02073a82,mvOpeningPikachuMotionCameraProcUpdate,__divsf3,call
0x02073a8a,mvOpeningPikachuMotionCameraProcUpdate,__aeabi_fadd,call
0x02073bb8,mvOpeningPikachuPosedFighterProcUpdate,__aeabi_fadd,call
0x02073bde,mvOpeningPikachuPosedFighterProcUpdate,__aeabi_fsub,call
0x02073bf0,mvOpeningPikachuPosedFighterProcUpdate,__aeabi_fsub,call
0x02073c32,mvOpeningPikachuFuncLights,ftDisplayLightsDrawReflect,call
0x02073c64,mvOpeningPikachuSetupFiles,lbRelocInitSetup,call
0x02073c6e,mvOpeningPikachuSetupFiles,lbRelocGetAllocSize,call
0x02073c74,mvOpeningPikachuSetupFiles,syTaskmanMalloc,call
0x02073c80,mvOpeningPikachuSetupFiles,lbRelocLoadFilesExtern,call
0x02073cdc,mvOpeningPikachuMakeName,gcMakeGObjSPAfter,call
0x02073cf4,mvOpeningPikachuMakeName,gcAddGObjDisplay,call
0x02073d0c,mvOpeningPikachuMakeName,ndsRelocGetFileData,call
0x02073d14,mvOpeningPikachuMakeName,lbCommonMakeSObjForGObj,call
0x02073d2a,mvOpeningPikachuMakeName,__aeabi_fadd,call
0x02073db6,mvOpeningPikachuMakeMotionCamera,gmCameraMakeMovieCamera,call
0x02073dd0,mvOpeningPikachuMakeMotionCamera,syRdpSetViewport,call
0x02073ddc,mvOpeningPikachuMakeMotionCamera,gcEndProcessAll,call
0x02073dea,mvOpeningPikachuMakeMotionCamera,gcAddGObjProcess,call
0x02073df6,mvOpeningPikachuMakeMotionCamera,__aeabi_fadd,call
0x02073e06,mvOpeningPikachuMakeMotionCamera,__aeabi_fadd,call
0x02073e12,mvOpeningPikachuMakeMotionCamera,__aeabi_fadd,call
0x02073e1e,mvOpeningPikachuMakeMotionCamera,__aeabi_fadd,call
0x02073e2a,mvOpeningPikachuMakeMotionCamera,__aeabi_fadd,call
0x02073e36,mvOpeningPikachuMakeMotionCamera,__aeabi_fadd,call
0x02073e42,mvOpeningPikachuMakeMotionCamera,__aeabi_fadd,call
0x02073e4c,mvOpeningPikachuMakeMotionCamera,__aeabi_fadd,call
0x02073e56,mvOpeningPikachuMakeMotionCamera,__aeabi_fadd,call
0x02073e60,mvOpeningPikachuMakeMotionCamera,__aeabi_fadd,call
0x02073e6a,mvOpeningPikachuMakeMotionCamera,__aeabi_fadd,call
0x02073e74,mvOpeningPikachuMakeMotionCamera,__aeabi_fadd,call
0x02073ee2,mvOpeningPikachuMakeMotionWindow.part.0,mpCollisionGetMapObjIDsKind,call
0x02073eea,mvOpeningPikachuMakeMotionWindow.part.0,mpCollisionGetMapObjPositionID,call
0x02073ef4,mvOpeningPikachuMakeMotionWindow.part.0,mvOpeningPikachuMakeMotionCamera,call
0x02073ef8,mvOpeningPikachuMakeMotionWindow.part.0,gmRumbleMakeActor,call
0x02073efc,mvOpeningPikachuMakeMotionWindow.part.0,ftPublicMakeActor,call
0x02073f1c,mvOpeningPikachuMakeMotionWindow.part.0,memcpy,call
0x02073f3a,mvOpeningPikachuMakeMotionWindow.part.0,ftManagerSetupFilesAllKind,call
0x02073f90,mvOpeningPikachuMakeMotionWindow.part.0,ftManagerAllocFigatreeHeapKind,call
0x02073f98,mvOpeningPikachuMakeMotionWindow.part.0,ftManagerMakeFighter,call
0x02073fa6,mvOpeningPikachuMakeMotionWindow.part.0,ftParamInitPlayerBattleStats,call
0x02073fae,mvOpeningPikachuMakeMotionWindow.part.0,ftParamSetKey,call
0x02073fe6,mvOpeningPikachuMakePosedFighter,memcpy,call
0x02073ff2,mvOpeningPikachuMakePosedFighter,ftParamGetCostumeCommonID,call
0x0207400c,mvOpeningPikachuMakePosedFighter,ftManagerMakeFighter,call
0x02074014,mvOpeningPikachuMakePosedFighter,scSubsysFighterSetStatus,call
0x02074020,mvOpeningPikachuMakePosedFighter,gcMoveGObjDL,call
0x0207402c,mvOpeningPikachuMakePosedFighter,gcAddGObjProcess,call
0x02074064,ndsBaseMVOpeningPikachuFuncRun,scSubsysControllerGetPlayerTapButtons,call
0x02074084,ndsBaseMVOpeningPikachuFuncRun,syTaskmanSetLoadScene,call
0x02074092,ndsBaseMVOpeningPikachuFuncRun,gcEjectGObj,call
0x02074096,ndsBaseMVOpeningPikachuFuncRun,grWallpaperMakeDecideKind,call
0x0207409a,ndsBaseMVOpeningPikachuFuncRun,grCommonSetupInitAll,call
0x020740a0,ndsBaseMVOpeningPikachuFuncRun,mpCollisionGetMapObjCountKind,call
0x020740ac,ndsBaseMVOpeningPikachuFuncRun,syDebugPrintf,call
0x020740b0,ndsBaseMVOpeningPikachuFuncRun,scManagerRunPrintGObjStatus,call
0x020740c0,ndsBaseMVOpeningPikachuFuncRun,syTaskmanSetLoadScene,call
0x020740c6,ndsBaseMVOpeningPikachuFuncRun,mvOpeningPikachuMakeMotionWindow.part.0,call
0x020740d4,ndsBaseMVOpeningPikachuFuncRun,gcMakeGObjSPAfter,call
0x020740e6,ndsBaseMVOpeningPikachuFuncRun,gcAddGObjDisplay,call
0x020740ea,ndsBaseMVOpeningPikachuFuncRun,mvOpeningPikachuMakePosedFighter,call
0x02074112,mvOpeningPikachuFuncRun,ndsBaseMVOpeningPikachuFuncRun,call
0x0207411a,mvOpeningPikachuFuncRun,ndsOpeningNameRecordRunTick,call
0x02074128,mvOpeningPikachuFuncRun,scSubsysControllerGetPlayerTapButtons,call
0x02074144,mvOpeningPikachuFuncRun,syTaskmanSetLoadScene,call
0x02074156,mvOpeningPikachuFuncRun,syTaskmanSetLoadScene,call
0x02074162,mvOpeningPikachuFuncRun,ndsOpeningNameRecordFighterDeferred,call
0x020741aa,mvOpeningPikachuMakeNameCamera,gcMakeCameraGObj,call
0x020741bc,mvOpeningPikachuMakeNameCamera,syRdpSetViewport,call
0x0207420a,mvOpeningPikachuMakePosedFighterCamera,gcMakeCameraGObj,call
0x02074220,mvOpeningPikachuMakePosedFighterCamera,syRdpSetViewport,call
0x0207422e,mvOpeningPikachuMakePosedFighterCamera,ndsRelocGetFileData,call
0x02074238,mvOpeningPikachuMakePosedFighterCamera,gcAddCObjCamAnimJoint,call
0x02074244,mvOpeningPikachuMakePosedFighterCamera,gcAddGObjProcess,call
0x020742a2,mvOpeningPikachuMakePosedWallpaperCamera,gcMakeCameraGObj,call
0x020742b6,mvOpeningPikachuMakePosedWallpaperCamera,syRdpSetViewport,call
0x020742e6,ndsBaseMVOpeningPikachuFuncStart,memcpy,call
0x020742fa,ndsBaseMVOpeningPikachuFuncStart,mvOpeningPikachuSetupFiles,call
0x02074308,ndsBaseMVOpeningPikachuFuncStart,gcMakeGObjSPAfter,call
0x0207431a,ndsBaseMVOpeningPikachuFuncStart,gcMakeDefaultCameraGObj,call
0x02074326,ndsBaseMVOpeningPikachuFuncStart,efParticleInitAll,call
0x0207432a,ndsBaseMVOpeningPikachuFuncStart,ftParamInitGame,call
0x0207432e,ndsBaseMVOpeningPikachuFuncStart,mpCollisionInitGroundData,call
0x0207433c,ndsBaseMVOpeningPikachuFuncStart,gmCameraSetViewportDimensions,call
0x02074340,ndsBaseMVOpeningPikachuFuncStart,gmCameraMakeWallpaperCamera,call
0x02074348,ndsBaseMVOpeningPikachuFuncStart,ftManagerAllocFighter,call
0x0207434c,ndsBaseMVOpeningPikachuFuncStart,wpManagerAllocWeapons,call
0x02074350,ndsBaseMVOpeningPikachuFuncStart,itManagerInitItems,call
0x02074354,ndsBaseMVOpeningPikachuFuncStart,efManagerInitEffects,call
0x0207435a,ndsBaseMVOpeningPikachuFuncStart,ftManagerSetupFilesAllKind,call
0x02074364,ndsBaseMVOpeningPikachuFuncStart,syTaskmanMalloc,call
0x0207436e,ndsBaseMVOpeningPikachuFuncStart,mvOpeningPikachuMakeNameCamera,call
0x02074372,ndsBaseMVOpeningPikachuFuncStart,mvOpeningPikachuMakePosedWallpaperCamera,call
0x02074376,ndsBaseMVOpeningPikachuFuncStart,mvOpeningPikachuMakePosedFighterCamera,call
0x0207437a,ndsBaseMVOpeningPikachuFuncStart,mvOpeningPikachuMakeName,call
0x0207437e,ndsBaseMVOpeningPikachuFuncStart,sySchedulerGetTicCount,call
0x020743b8,mvOpeningPikachuFuncStart,sySchedulerSetTicCount,call
0x020743bc,mvOpeningPikachuFuncStart,ndsBaseMVOpeningPikachuFuncStart,call
0x020743e6,mvOpeningPikachuFuncStart,ndsOpeningNameRecordFuncStart,call
0x02074404,mvOpeningPikachuStartScene,ndsOpeningNameRecordStart,call
0x02074416,mvOpeningPikachuStartScene,syVideoInit,call
0x0207441a,mvOpeningPikachuStartScene,ndsTaskmanArenaStart,call
0x02074420,mvOpeningPikachuStartScene,ndsTaskmanArenaSize,call
0x02074428,mvOpeningPikachuStartScene,syTaskmanStartTask,call
0x02074460,mnTitleLoadFiles,lbRelocInitSetup,call
0x0207446a,mnTitleLoadFiles,lbRelocGetAllocSize,call
0x02074470,mnTitleLoadFiles,syTaskmanMalloc,call
0x0207447c,mnTitleLoadFiles,lbRelocLoadFilesExtern,call
0x020744e0,mnTitleFireCameraProcUpdate,__aeabi_fadd,call
0x020744e8,mnTitleFireCameraProcUpdate,__aeabi_fcmpgt,call
0x02074500,mnTitleFireCameraProcUpdate,__aeabi_fcmpgt,call
0x02074516,mnTitleFireCameraProcUpdate,__aeabi_fcmpgt,call
0x0207452a,mnTitleFireCameraProcUpdate,__aeabi_fcmplt,call
0x0207453a,mnTitleFireCameraProcUpdate,__fixsfsi,call
0x0207454e,mnTitleFireCameraProcUpdate,__fixsfsi,call
0x02074592,mnTitleFireCameraProcUpdate,__aeabi_fadd,call
0x020745a0,mnTitleFireCameraProcUpdate,__aeabi_fadd,call
0x020745ac,mnTitleFireCameraProcUpdate,__aeabi_fadd,call
0x020745be,mnTitleFireCameraProcUpdate,__aeabi_fcmpgt,call
0x020745d2,mnTitleFireCameraProcUpdate,__aeabi_fcmpgt,call
0x020745e4,mnTitleFireCameraProcUpdate,__aeabi_fcmpgt,call
0x020745f6,mnTitleFireCameraProcUpdate,__fixsfsi,call
0x02074614,mnTitleFireCameraProcUpdate,__aeabi_fcmpgt,call
0x02074628,mnTitleFireCameraProcUpdate,__aeabi_fcmpgt,call
0x0207463e,mnTitleFireCameraProcUpdate,syUtilsRandTimeUCharRange,call
0x02074666,mnTitleFireCameraProcUpdate,__aeabi_i2f,call
0x0207466c,mnTitleFireCameraProcUpdate,__aeabi_fsub,call
0x02074672,mnTitleFireCameraProcUpdate,__divsf3,call
0x02074682,mnTitleFireCameraProcUpdate,__aeabi_i2f,call
0x0207468a,mnTitleFireCameraProcUpdate,__aeabi_fsub,call
0x02074690,mnTitleFireCameraProcUpdate,__divsf3,call
0x020746a0,mnTitleFireCameraProcUpdate,__aeabi_i2f,call
0x020746a8,mnTitleFireCameraProcUpdate,__aeabi_fsub,call
0x020746ae,mnTitleFireCameraProcUpdate,__divsf3,call
0x020746c8,mnTitleFireCameraProcUpdate,__aeabi_fcmpgt,call
0x020746d6,mnTitleFireCameraProcUpdate,__fixsfsi,call
0x020746e4,mnTitleFireCameraProcUpdate,__aeabi_fcmplt,call
0x020746f8,mnTitleFireCameraProcUpdate,__fixsfsi,call
0x02074704,mnTitleFireCameraProcUpdate,__aeabi_fcmplt,call
0x02074716,mnTitleFireCameraProcUpdate,__aeabi_fcmplt,call
0x02074728,mnTitleFireCameraProcUpdate,__fixsfsi,call
0x02074734,mnTitleFireCameraProcUpdate,__fixsfsi,call
0x0207474a,mnTitleFireCameraProcUpdate,__aeabi_fcmpgt,call
0x0207475c,mnTitleFireCameraProcUpdate,__aeabi_fcmplt,call
0x0207476a,mnTitleFireCameraProcUpdate,__aeabi_fcmplt,call
0x02074784,mnTitleFireCameraProcUpdate,__aeabi_fcmplt,call
0x0207479a,mnTitleFireCameraProcUpdate,__aeabi_fcmplt,call
0x020747ae,mnTitleFireCameraProcUpdate,__fixsfsi,call
0x02074814,mnTitleFireProcDisplay,lbCommonPrepSObjAttr,call
0x02074850,mnTitleFireProcDisplay,lbCommonPrepSObjDraw,call
0x02074854,mnTitleFireProcDisplay,lbCommonClearExternSpriteParams,call
0x020748b4,mnTitleLogoFireProcDisplay,lbParticleDrawTextures,call
0x0207493e,mnTitleFuncUpdate,gcRunAll,call
0x020749f2,mnTitleSetDemoFighterKinds,syUtilsRandIntRange,call
0x02074a8c,mnTitleSetDemoFighterKinds,syUtilsRandIntRange,call
0x02074b2e,mnTitleInitVars,syAudioStopBGMAll,call
0x02074b32,mnTitleInitVars,func_800266A0_272A0,call
0x02074b44,mnTitleInitVars,syUtilsRandTimeUCharRange,call
0x02074b54,mnTitleInitVars,__floatunsisf,call
0x02074b5e,mnTitleInitVars,__floatunsisf,call
0x02074b6a,mnTitleInitVars,__floatunsisf,call
0x02074bcc,mnTitleSetEndLogoPosition,__aeabi_i2f,call
0x02074bd6,mnTitleSetEndLogoPosition,__aeabi_i2f,call
0x02074bde,mnTitleSetEndLogoPosition,__mulsf3,call
0x02074be6,mnTitleSetEndLogoPosition,__aeabi_fsub,call
0x02074bee,mnTitleSetEndLogoPosition,__aeabi_i2f,call
0x02074bf8,mnTitleSetEndLogoPosition,__aeabi_i2f,call
0x02074c00,mnTitleSetEndLogoPosition,__mulsf3,call
0x02074c08,mnTitleSetEndLogoPosition,__aeabi_fsub,call
0x02074c24,mnTitleSetEndLogoPosition,gcEndProcessAll,call
0x02074c52,mnTitleProceedDemoNext,gcMakeDefaultCameraGObj,call
0x02074c56,mnTitleProceedDemoNext,mnTitleSetDemoFighterKinds,call
0x02074c5a,mnTitleProceedDemoNext,func_800266A0_272A0,call
0x02074c8e,mnTitleProceedDemoNext,syAudioPlayBGM,call
0x02074ca0,mnTitleUpdateFireVars,syUtilsRandTimeUCharRange,call
0x02074cbe,mnTitleUpdateFireVars,__aeabi_i2f,call
0x02074cc4,mnTitleUpdateFireVars,__divsf3,call
0x02074cce,mnTitleUpdateFireVars,__aeabi_i2f,call
0x02074cd4,mnTitleUpdateFireVars,__divsf3,call
0x02074ce0,mnTitleUpdateFireVars,__aeabi_i2f,call
0x02074ce6,mnTitleUpdateFireVars,__divsf3,call
0x02074d3e,mnTitleTransitionFromFireLogo,gcEjectGObj,call
0x02074d48,mnTitleTransitionFromFireLogo,gcEjectGObj,call
0x02074d5c,mnTitleTransitionFromFireLogo,mnTitleUpdateFireVars,call
0x02074de4,mnTitleFuncRun,syTaskmanSetLoadScene,call
0x02074e06,mnTitleFuncRun,mnTitleTransitionFromFireLogo,call
0x02074e0a,mnTitleFuncRun,syAudioStopBGMAll,call
0x02074e0e,mnTitleFuncRun,func_800266A0_272A0,call
0x02074e22,mnTitleFuncRun,gcMakeDefaultCameraGObj,call
0x02074e30,mnTitleFuncRun,func_800266A0_272A0,call
0x02074e36,mnTitleFuncRun,func_800269C0_275C0,call
0x02074f40,mnTitleSetEndLayout,gcEndProcessAll,call
0x02074f56,mnTitleSetEndLayout,__aeabi_i2f,call
0x02074f60,mnTitleSetEndLayout,__aeabi_i2f,call
0x02074f68,mnTitleSetEndLayout,__mulsf3,call
0x02074f70,mnTitleSetEndLayout,__aeabi_fsub,call
0x02074f78,mnTitleSetEndLayout,__aeabi_i2f,call
0x02074f82,mnTitleSetEndLayout,__aeabi_i2f,call
0x02074f8a,mnTitleSetEndLayout,__mulsf3,call
0x02074f92,mnTitleSetEndLayout,__aeabi_fsub,call
0x02074f9c,mnTitleSetEndLayout,mnTitleSetColors,call
0x02075018,mnTitleTransitionsFuncRun,func_800269C0_275C0,call
0x02075022,mnTitleTransitionsFuncRun,mnTitleSetEndLogoPosition,call
0x02075054,mnTitleTransitionsFuncRun,mnTitleSetEndLayout,call
0x0207506a,mnTitleTransitionsFuncRun,mnTitleProceedDemoNext,call
0x02075070,mnTitleTransitionsFuncRun,mnTitleTransitionFromFireLogo,call
0x0207508c,mnTitleTransitionsFuncRun,func_800269C0_275C0,call
0x020750d6,mnTitleUpdateFireSprite,ndsRelocGetFileData,call
0x020750e2,mnTitleUpdateFireSprite,memcpy,call
0x02075136,mnTitleFireProcUpdate,mnTitleUpdateFireSprite,call
0x0207513e,mnTitleFireProcUpdate,mnTitleUpdateFireSprite,call
0x02075152,mnTitleMakeFire,gcMakeGObjSPAfter,call
0x02075168,mnTitleMakeFire,gcAddGObjDisplay,call
0x02075174,mnTitleMakeFire,gcAddGObjProcess,call
0x02075180,mnTitleMakeFire,ndsRelocGetFileData,call
0x02075188,mnTitleMakeFire,lbCommonMakeSObjForGObj,call
0x020751aa,mnTitleMakeFire,ndsRelocGetFileData,call
0x020751b2,mnTitleMakeFire,lbCommonMakeSObjForGObj,call
0x0207522e,mnTitleMakeCameras,gcMakeDefaultCameraGObj,call
0x0207523c,mnTitleMakeCameras,gcAddGObjProcess,call
0x0207526c,mnTitleMakeCameras,gcMakeCameraGObj,call
0x0207527e,mnTitleMakeCameras,syRdpSetViewport,call
0x020752aa,mnTitleMakeCameras,gcMakeCameraGObj,call
0x020752b6,mnTitleMakeCameras,gcAddXObjForCamera,call
0x020752c0,mnTitleMakeCameras,gcAddXObjForCamera,call
0x020752d2,mnTitleMakeCameras,syRdpSetViewport,call
0x02075310,mnTitleMakeCameras,gcMakeCameraGObj,call
0x02075324,mnTitleMakeCameras,syRdpSetViewport,call
0x02075376,mnTitleMakeLogoFire,gcMakeGObjSPAfter,call
0x0207538a,mnTitleMakeLogoFire,gcAddGObjDisplay,call
0x0207539e,mnTitleMakeLogoFire,efParticleGetLoadBankID,call
0x020753da,mnTitleFuncStart,syControllerStopRumble,call
0x020753e2,mnTitleFuncStart,mnTitleLoadFiles,call
0x02075412,mnTitleFuncStart,gcMakeGObjSPAfter,call
0x02075424,mnTitleFuncStart,gcMakeGObjSPAfter,call
0x0207544a,mnTitleFuncStart,gcGetGObjsActiveNum,call
0x02075452,mnTitleFuncStart,efParticleInitAll,call
0x02075456,mnTitleFuncStart,gcGetGObjsActiveNum,call
0x0207545c,mnTitleFuncStart,mnTitleMakeLogoFire,call
0x02075460,mnTitleFuncStart,gcGetGObjsActiveNum,call
0x020754f8,mnTitleFuncStart,mnTitleMakeCameras,call
0x02075508,mnTitleFuncStart,mnTitleInitVars,call
0x02075514,mnTitleFuncStart,gcGetGObjsActiveNum,call
0x0207551e,mnTitleFuncStart,mnTitleMakeFire,call
0x02075538,mnTitleFuncStart,gcGetGObjsActiveNum,call
0x02075780,mnTitleFuncStart,gcGetGObjsActiveNum,call
0x020757d8,ndsMNTitleRunBoundedUpdates,gcRunAll,call
0x02075862,mnTitleStartScene,syVideoInit,call
0x0207587c,mnTitleStartScene,memcpy,call
0x02075880,mnTitleStartScene,ndsTaskmanArenaStart,call
0x02075886,mnTitleStartScene,ndsTaskmanArenaSize,call
0x02075894,mnTitleStartScene,memcpy,call
0x0207589a,mnTitleStartScene,syTaskmanStartTask,call
0x020758ac,mnTitleStartScene,lbBackupWrite,call
0x020759d0,mnVSModeAnimateTimeStockArrows,gcSleepCurrentGObjThread,call
0x02075afa,mnVSModeRenderMenuName,lbCommonClearExternSpriteParams,call
0x02075b00,mnVSModeRenderMenuName,lbCommonDrawSObjAttr,call
0x02075b38,mnVSModeGetNumberOfDigits,__divsi3,call
0x02075bac,mnVSModeMakeNumber,__aeabi_idivmod,call
0x02075bbc,mnVSModeMakeNumber,ndsRelocGetFileData,call
0x02075bc4,mnVSModeMakeNumber,lbCommonMakeSObjForGObj,call
0x02075bec,mnVSModeMakeNumber,__aeabi_fsub,call
0x02075c04,mnVSModeMakeNumber,mnVSModeGetNumberOfDigits,call
0x02075c16,mnVSModeMakeNumber,__divsi3,call
0x02075c1c,mnVSModeMakeNumber,__aeabi_idivmod,call
0x02075c2a,mnVSModeMakeNumber,ndsRelocGetFileData,call
0x02075c32,mnVSModeMakeNumber,lbCommonMakeSObjForGObj,call
0x02075c5a,mnVSModeMakeNumber,__aeabi_fsub,call
0x02075c74,mnVSModeMakeNumber,mnVSModeGetNumberOfDigits,call
0x02075d6c,mnVSModeMakeButton,ndsRelocGetFileData,call
0x02075d74,mnVSModeMakeButton,lbCommonMakeSObjForGObj,call
0x02075d94,mnVSModeMakeButton,ndsRelocGetFileData,call
0x02075d9c,mnVSModeMakeButton,lbCommonMakeSObjForGObj,call
0x02075db4,mnVSModeMakeButton,__aeabi_fadd,call
0x02075dd6,mnVSModeMakeButton,ndsRelocGetFileData,call
0x02075dde,mnVSModeMakeButton,lbCommonMakeSObjForGObj,call
0x02075df0,mnVSModeMakeButton,__aeabi_i2f,call
0x02075df6,mnVSModeMakeButton,__aeabi_fadd,call
0x02075e2e,mnVSModeMakeVSStartButton,gcMakeGObjSPAfter,call
0x02075e46,mnVSModeMakeVSStartButton,gcAddGObjDisplay,call
0x02075e52,mnVSModeMakeVSStartButton,mnVSModeMakeButton,call
0x02075e60,mnVSModeMakeVSStartButton,mnVSModeUpdateButton,call
0x02075e6a,mnVSModeMakeVSStartButton,ndsRelocGetFileData,call
0x02075e72,mnVSModeMakeVSStartButton,lbCommonMakeSObjForGObj,call
0x02075eca,mnVSModeMakeRuleValue,gcMakeGObjSPAfter,call
0x02075ee2,mnVSModeMakeRuleValue,gcAddGObjDisplay,call
0x02075efe,mnVSModeMakeRuleValue,ndsRelocGetFileData,call
0x02075f06,mnVSModeMakeRuleValue,lbCommonMakeSObjForGObj,call
0x02075f30,mnVSModeMakeRuleValue,ndsRelocGetFileData,call
0x02075f38,mnVSModeMakeRuleValue,lbCommonMakeSObjForGObj,call
0x02075f5a,mnVSModeMakeRuleValue,ndsRelocGetFileData,call
0x02075f62,mnVSModeMakeRuleValue,lbCommonMakeSObjForGObj,call
0x02075f88,mnVSModeMakeRuleValue,ndsRelocGetFileData,call
0x02075f90,mnVSModeMakeRuleValue,lbCommonMakeSObjForGObj,call
0x02075faa,mnVSModeMakeRuleValue,ndsRelocGetFileData,call
0x02075fb2,mnVSModeMakeRuleValue,lbCommonMakeSObjForGObj,call
0x0207600a,mnVSModeMakeLeftArrow,ndsRelocGetFileData,call
0x02076012,mnVSModeMakeLeftArrow,lbCommonMakeSObjForGObj,call
0x0207604e,mnVSModeMakeRightArrow,ndsRelocGetFileData,call
0x02076056,mnVSModeMakeRightArrow,lbCommonMakeSObjForGObj,call
0x020760a0,mnVSModeAnimateRuleArrows,gcSleepCurrentGObjThread,call
0x020760f2,mnVSModeAnimateRuleArrows,mnVSModeMakeRightArrow,call
0x02076114,mnVSModeAnimateRuleArrows,mnVSModeMakeLeftArrow,call
0x02076138,mnVSModeAnimateRuleArrows,gcEjectSObj,call
0x02076150,mnVSModeAnimateRuleArrows,gcEjectSObj,call
0x02076194,mnVSModeMakeRuleArrows,gcEjectGObj,call
0x020761a6,mnVSModeMakeRuleArrows,gcMakeGObjSPAfter,call
0x020761bc,mnVSModeMakeRuleArrows,gcAddGObjDisplay,call
0x020761c8,mnVSModeMakeRuleArrows,gcAddGObjProcess,call
0x020761e8,mnVSModeMakeTimeStockArrows,gcEjectGObj,call
0x020761fa,mnVSModeMakeTimeStockArrows,gcMakeGObjSPAfter,call
0x02076210,mnVSModeMakeTimeStockArrows,gcAddGObjDisplay,call
0x0207621c,mnVSModeMakeTimeStockArrows,gcAddGObjProcess,call
0x02076230,mnVSModeMakeTimeStockArrows,mnVSModeMakeLeftArrow,call
0x0207623a,mnVSModeMakeTimeStockArrows,mnVSModeMakeRightArrow,call
0x02076276,mnVSModeMakeRuleButton,gcMakeGObjSPAfter,call
0x0207628e,mnVSModeMakeRuleButton,gcAddGObjDisplay,call
0x0207629a,mnVSModeMakeRuleButton,mnVSModeMakeButton,call
0x020762aa,mnVSModeMakeRuleButton,mnVSModeUpdateButton,call
0x020762b4,mnVSModeMakeRuleButton,ndsRelocGetFileData,call
0x020762bc,mnVSModeMakeRuleButton,lbCommonMakeSObjForGObj,call
0x020762de,mnVSModeMakeRuleButton,mnVSModeMakeRuleArrows,call
0x02076324,mnVSModeMakeTimeStockValue,gcMakeGObjSPAfter,call
0x0207633c,mnVSModeMakeTimeStockValue,gcAddGObjDisplay,call
0x02076366,mnVSModeMakeTimeStockValue,mnVSModeMakeNumber,call
0x02076384,mnVSModeMakeTimeStockValue,ndsRelocGetFileData,call
0x0207638c,mnVSModeMakeTimeStockValue,lbCommonMakeSObjForGObj,call
0x02076406,mnVSModeMakeTimeStockButton,gcMakeGObjSPAfter,call
0x0207641e,mnVSModeMakeTimeStockButton,gcAddGObjDisplay,call
0x0207642a,mnVSModeMakeTimeStockButton,mnVSModeMakeButton,call
0x0207643a,mnVSModeMakeTimeStockButton,mnVSModeUpdateButton,call
0x0207644e,mnVSModeMakeTimeStockButton,ndsRelocGetFileData,call
0x02076456,mnVSModeMakeTimeStockButton,lbCommonMakeSObjForGObj,call
0x0207647a,mnVSModeMakeTimeStockButton,ndsRelocGetFileData,call
0x02076482,mnVSModeMakeTimeStockButton,lbCommonMakeSObjForGObj,call
0x020764a0,mnVSModeMakeTimeStockButton,mnVSModeMakeTimeStockArrows,call
0x020764aa,mnVSModeMakeTimeStockButton,ndsRelocGetFileData,call
0x020764b2,mnVSModeMakeTimeStockButton,lbCommonMakeSObjForGObj,call
0x02076526,mnVSModeMakeVSOptionsButton,gcMakeGObjSPAfter,call
0x0207653e,mnVSModeMakeVSOptionsButton,gcAddGObjDisplay,call
0x0207654a,mnVSModeMakeVSOptionsButton,mnVSModeMakeButton,call
0x0207655a,mnVSModeMakeVSOptionsButton,mnVSModeUpdateButton,call
0x02076564,mnVSModeMakeVSOptionsButton,ndsRelocGetFileData,call
0x0207656c,mnVSModeMakeVSOptionsButton,lbCommonMakeSObjForGObj,call
0x020765ce,mnVSModeMakeMenuName,gcMakeGObjSPAfter,call
0x020765e2,mnVSModeMakeMenuName,gcAddGObjDisplay,call
0x020765ee,mnVSModeMakeMenuName,ndsRelocGetFileData,call
0x020765f6,mnVSModeMakeMenuName,lbCommonMakeSObjForGObj,call
0x02076622,mnVSModeMakeMenuName,ndsRelocGetFileData,call
0x0207662a,mnVSModeMakeMenuName,lbCommonMakeSObjForGObj,call
0x0207664a,mnVSModeMakeMenuName,ndsRelocGetFileData,call
0x02076652,mnVSModeMakeMenuName,lbCommonMakeSObjForGObj,call
0x020766b4,mnVSModeMakeBackground,gcMakeGObjSPAfter,call
0x020766c8,mnVSModeMakeBackground,gcAddGObjDisplay,call
0x020766d2,mnVSModeMakeBackground,ndsRelocGetFileData,call
0x020766da,mnVSModeMakeBackground,lbCommonMakeSObjForGObj,call
0x020766ee,mnVSModeMakeBackground,ndsRelocGetFileData,call
0x020766f8,mnVSModeMakeBackground,lbCommonMakeSObjForGObj,call
0x0207671e,mnVSModeMakeBackground,ndsRelocGetFileData,call
0x02076726,mnVSModeMakeBackground,lbCommonMakeSObjForGObj,call
0x0207674a,mnVSModeMakeBackground,ndsRelocGetFileData,call
0x02076752,mnVSModeMakeBackground,lbCommonMakeSObjForGObj,call
