pc,whole_instructions,m80prof_instructions,m80gate_instructions
0x020a6706,4,0,0
0x020a670c,4,0,0
0x020a6714,4,0,0
0x020a671a,4,0,0
0x020a6722,4,0,0
0x020a6746,1,0,0
0x020a6770,27,1,1
0x020a67a0,9,1,1
0x020a67ba,9,1,1
0x020a67c0,9,1,1
0x020a67dc,9,1,1
0x020a67e2,9,1,1
0x020a67e8,9,1,1
0x020a67f0,9,1,1
0x020a67fa,9,1,1
0x020a6802,9,1,1
0x020a680a,9,1,1
0x020a6810,9,1,1
0x020a6822,9,1,1
0x020a6830,9,1,1
0x020a6856,3,0,0
0x020a6990,14,6,11
0x020a69da,14,6,11
0x020a69f4,14,6,11
0x020a69fe,14,6,11
0x020a6a16,14,6,11
0x020a6a28,14,6,11
0x020a6a3e,14,6,11
0x020a6a44,14,6,11
0x020a6a4a,14,6,11
0x020a6a50,14,6,11
0x020a6a58,14,6,11
0x020a6a5e,14,6,11
0x020a6a6e,8,3,6
0x020a6a74,8,3,6
0x020a6a7c,8,3,6
0x020a6abe,6,3,5
0x020a6ac4,6,3,5
0x020a6acc,6,3,5
0x020a6ae4,14,6,11
0x020a6aea,14,6,11
0x020a6af0,14,6,11
0x020a6b3c,2,0,0
0x020a6b66,2,0,0
0x020a6b82,2,0,0
0x020a6b98,2,2,2
0x020a6bdc,2,2,2
0x020a6bf2,2,2,2
0x020a6bfc,2,2,2
0x020a6c14,2,2,2
0x020a7018,20,4,3
0x020a7060,19,4,3
0x020a7078,19,4,3
0x020a7082,19,4,3
0x020a709a,19,4,3
0x020a70ac,19,4,3
0x020a70ba,19,4,3
0x020a70c0,19,4,3
0x020a70c6,19,4,3
0x020a70ce,19,4,3
0x020a70d4,19,4,3
0x020a70da,19,4,3
0x020a70e0,19,4,3
0x020a70e8,19,4,3
0x020a70ee,19,4,3
0x020a70f4,19,4,3
0x020a70fa,19,4,3
0x020a7104,19,4,3
0x020a710e,19,4,3
0x020a7116,19,4,3
0x020a711e,19,4,3
0x020a7124,19,4,3
0x020a712a,19,4,3
0x020a7132,19,4,3
0x020a71c0,20,1,1
0x020a71fc,18,0,1
0x020a7212,18,0,1
0x020a721e,18,0,1
0x020a7234,18,0,1
0x020a7246,18,0,1
0x020a7254,18,0,1
0x020a725a,18,0,1
0x020a7260,18,0,1
0x020a7266,18,0,1
0x020a726c,18,0,1
0x020a7274,18,0,1
0x020a727a,18,0,1
0x020a7280,18,0,1
0x020a7288,18,0,1
0x020a7418,38,7,6
0x020a7460,38,7,6
0x020a747e,38,7,6
0x020a748c,38,7,6
0x020a749a,38,7,6
0x020a74b0,38,7,6
0x020a74c2,38,7,6
0x020a74d4,38,7,6
0x020a74da,38,7,6
0x020a74e0,38,7,6
0x020a74e6,38,7,6
0x020a74ec,38,7,6
0x020a74f2,38,7,6
0x020a74f8,38,7,6
0x020a74fe,38,7,6
0x020a7512,38,7,6
0x020a7518,38,7,6
0x020a752e,38,7,6
0x020a753c,38,7,6
0x020a75d0,45,4,10
0x020a75e4,45,4,10
0x020a75fc,45,4,10
0x020a7606,45,4,10
0x020a761e,45,4,10
0x020a768c,1066,84,100
0x020a76b4,37,2,5
0x020a76be,37,2,5
0x020a76c8,37,2,14
0x020a770c,37,2,14
0x020a7726,37,2,14
0x020a7732,37,2,14
0x020a7742,37,2,14
0x020a7752,37,2,14
0x020a776c,37,2,14
0x020a7814,28,0,1
0x020a7822,28,0,1
0x020a782c,28,0,1
0x020a7838,28,0,1
0x020a7868,8,0,1
0x020a78a8,8,0,1
0x020a78c4,8,0,1
0x020a78d0,1,0,0
0x020a78de,8,0,1
0x020a78f4,8,0,1
0x020a7906,8,0,1
0x020a794e,7,0,1
0x020a7994,7,0,1
0x020a79a6,7,0,1
0x020a79b2,7,0,1
0x020a79ce,7,0,1
0x020a79e4,4,1,3
0x020a79fa,4,1,3
0x020a7a04,4,1,3
0x020a7a10,4,1,3
0x020a7a2c,4,1,3
0x020a7a5c,1,1,1
0x020a7a64,1,1,1
0x020a7a7c,1,1,1
0x020a7a90,3,3,3
0x020a7a9e,3,3,3
0x020a7aa8,3,3,3
0x020a7ab4,3,3,3
0x020a7b20,14,3,11
0x020a7b2c,14,3,11
0x020a7b36,14,3,11
0x020a7b42,14,3,11
0x020a7b6c,1,0,0
0x020a7b7c,1,0,0
0x020a7b86,1,0,0
0x020a7b92,1,0,0
0x020a7bbc,35,2,2
0x020a7bf0,35,2,2
0x020a7bfe,35,2,2
0x020a7c06,35,2,2
0x020a7c26,35,2,2
0x020a7c30,35,2,2
0x020a7c36,35,2,2
0x020a7c74,7,0,2
0x020a7cae,7,0,2
0x020a7cc4,7,0,2
0x020a7cce,7,0,2
0x020a7ce6,7,0,2
0x020a7ef4,3,1,2
0x020a7ef8,3,1,2
0x020a7f02,3,1,2
0x020a8080,1,0,0
0x020a808c,1,0,0
0x020a80a0,1,0,0
0x020a8110,3,0,3
0x020a8114,3,0,3
0x020a8140,3,1,2
0x020a8142,3,1,2
0x020a8148,1,0,0
0x020a8158,1,0,0
0x020a8178,156,9,19
0x020a81ac,4812,240,249
0x020a81f0,9,0,7
0x020a8234,9,0,7
0x020a823e,9,0,7
0x020a8248,9,0,7
0x020a8252,9,0,7
0x020a825e,9,0,7
0x020a8268,9,0,7
0x020a8274,9,0,7
0x020a827c,9,0,7
0x020a8286,1,0,0
0x020a8290,1,0,0
0x020a8298,1,0,1
0x020a8300,1,0,1
0x020a831e,1,0,1
0x020a832e,1,0,1
0x020a833e,1,0,1
0x020a834c,1,0,1
0x020a836c,1,0,1
0x020a837c,1,0,1
0x020a8430,1,0,1
0x020a8442,1,0,1
0x020a855e,1,0,1
0x020a857e,1,0,1
0x020a8586,1,0,1
0x020a861c,4,0,1
0x020a8658,3,0,1
0x020a8684,3,0,1
0x020a86b8,1,0,1
0x020a86d6,1,0,1
0x020a89bc,1,0,1
0x020a89c0,1,0,1
0x020a89c8,1,0,1
0x020a89d8,1,0,1
0x020a89f8,1,0,0
0x020a8a04,1,0,0
0x020a8a0e,1,0,0
0x020a8a18,1,0,0
0x020a8a2c,1,0,0
0x020a8c98,12,6,11
0x020a8c9c,12,6,11
0x020a8cba,6,3,6
0x020a8cc0,12,6,11
0x020a8cc8,12,6,11
0x020a8cd0,12,6,11
0x020a8d02,6,3,5
0x020a8d1c,2,2,2
0x020a8d20,2,2,2
0x020a8d3e,2,2,2
0x020a8d44,2,2,2
0x020a8d4c,2,2,2
0x020a8d54,2,2,2
0x020a8dbc,7,0,2
0x020a8dbe,7,0,2
0x020a8dc4,1,0,0
0x020a8dc6,1,0,0
0x020a8dcc,2,0,1
0x020a8dce,2,0,1
0x020a8dd8,3,3,3
0x020a8dda,3,3,3
0x020a8de0,14,3,11
0x020a8de2,14,3,11
0x020a8e88,4,0,2
0x020a8e98,4,0,2
0x020a8f24,9,6,9
0x020a8f2a,9,6,9
0x020a8f38,1,1,1
0x020a8f40,9,6,9
0x020a8f48,9,6,9
0x020a8f58,3,3,3
0x020a8fb8,1600,80,80
0x020a8fe0,574,36,24
0x020a8fe8,574,36,24
0x020a8fec,574,36,24
0x020a9012,574,36,24
0x020a901a,574,36,24
0x020a9022,574,36,24
0x020a902a,574,36,24
0x020a9304,8672,538,260
0x020a93c2,1,0,0
0x020a93ec,6483,328,337
0x020a94b0,1558,80,80
0x020a94ba,1558,80,80
0x020a94c4,1558,80,80
0x020a94ce,1558,80,80
0x020a94d8,1558,80,80
0x020a94e0,1558,80,80
0x020a94ea,1558,80,80
0x020a94f2,1558,80,80
0x020a94f8,1558,80,80
0x020a956c,1600,80,80
0x020a9574,1600,80,80
0x020a957c,1600,80,80
0x020a9586,1600,80,80
0x020a9590,1600,80,80
0x020a959a,1600,80,80
0x020a95a4,1600,80,80
0x020a95ae,1600,80,80
0x020a95ba,1600,80,80
0x020a95c4,1600,80,80
0x020a95ca,1600,80,80
0x020a95d4,1600,80,80
0x020a95da,1600,80,80
0x020a961e,50528,2560,2560
0x020a9622,50528,2560,2560
0x020a964c,3158,160,160
0x020a96d2,1558,80,80
0x020a96de,1558,80,80
0x020a9708,1558,80,80
0x020a972c,1558,80,80
0x020a97da,1558,80,80
0x020a97fe,1558,80,80
0x020a9834,1558,80,80
0x020a9840,1558,80,80
0x020a9848,1558,80,80
0x020a9852,1558,80,80
0x020a985a,1558,80,80
0x020a9860,1558,80,80
0x020a986e,1558,80,80
0x020a9878,1558,80,80
0x020a9880,1558,80,80
0x020a988a,1558,80,80
0x020a9892,1558,80,80
0x020a9898,1558,80,80
0x020a98a8,1558,80,80
0x020a9992,8039,390,420
0x020a999e,3325,168,177
0x020a99aa,3325,168,177
0x020a99b6,3325,168,177
0x020a99c2,3325,168,177
0x020a99ce,3325,168,177
0x020a99da,3325,168,177
0x020a99e6,3325,168,177
0x020a99f2,3325,168,177
0x020a99fe,3325,168,177
0x020a9a0a,3325,168,177
0x020a9a16,3325,168,177
0x020a9a22,3325,168,177
0x020a9a2e,3325,168,177
0x020a9a58,3325,168,177
0x020a9b5c,242,32,68
0x020a9bb8,83,8,17
0x020a9bd2,83,8,17
0x020a9d70,1792,119,52
0x020a9ed4,256,16,8
0x020a9f74,242,32,68
0x020aa058,607,66,117
0x020aa158,291,44,96
0x020aa1b8,291,44,96
0x020aa270,50,4,2
0x020aa28e,50,4,2
0x020aa294,50,4,2
0x020aa29c,50,4,2
0x020aa2a6,50,4,2
0x020aa2b0,50,4,2
0x020aa2b8,50,4,2
0x020aa2c4,50,4,2
0x020aa2ca,50,4,2
0x020aa2d2,50,4,2
0x020aa2dc,50,4,2
0x020aa2e6,50,4,2
0x020aa2ee,50,4,2
0x020aa2f8,50,4,2
0x020aa300,50,4,2
0x020aa304,50,4,2
0x020aa30a,50,4,2
0x020aa310,50,4,2
0x020aa318,50,4,2
0x020aa320,50,4,2
0x020aa328,50,4,2
0x020aa32e,50,4,2
0x020aa336,50,4,2
0x020aa33c,50,4,2
0x020aa344,50,4,2
0x020aa34a,50,4,2
0x020aa354,50,4,2
0x020aa35e,50,4,2
0x020aa366,50,4,2
0x020aa376,50,4,2
0x020aa37c,50,4,2
0x020aa388,50,4,2
0x020aa390,50,4,2
0x020aa39a,50,4,2
0x020aa3a0,50,4,2
0x020aa3a8,50,4,2
0x020aa3b2,50,4,2
0x020aa3b8,50,4,2
0x020aa3c2,50,4,2
0x020aa3ca,50,4,2
0x020aa3d4,50,4,2
0x020aa3da,50,4,2
0x020aa3e2,50,4,2
0x020aa7f4,32,6,11
0x020aa85c,32,6,11
0x020aa878,32,6,11
0x020aa96c,7338,438,520
0x020aa9a8,3111,202,266
0x020aa9b0,3111,202,266
0x020aa9b8,3111,202,266
0x020aa9be,3111,202,266
0x020aa9da,1092,43,28
0x020aada2,330,16,30
0x020aadba,7020,421,492
0x020aadc4,7020,421,492
0x020aadce,7020,421,492
0x020aaece,5112,291,345
0x020aaeda,5112,291,345
0x020aaee6,5112,291,345
0x020aaf8e,49,12,28
0x020aafc8,49,12,28
0x020aafe4,32,6,11
0x020ab082,148,10,10
0x020ab088,148,10,10
0x020ab090,148,10,10
0x020ab0aa,148,10,10
0x020ab0b0,148,10,10
0x020ab0b8,148,10,10
0x020ab0d2,148,10,10
0x020ab0d8,148,10,10
0x020ab0e0,148,10,10
0x020ab150,28,0,0
0x020ab15a,28,0,0
0x020ab164,28,0,0
0x020ab186,50,4,2
0x020ab208,238,14,11
0x020ab20e,238,14,11
0x020ab214,238,14,11
0x020ab8c2,14,0,0
0x020ab9e0,160,26,44
0x020ab9f2,160,26,44
0x020ab9f8,2514,123,135
0x020aba56,33,4,8
0x020aba64,33,4,8
0x020aba6e,33,4,8
0x020abada,15,2,5
0x020abbaa,29,4,9
0x020abbb4,29,4,9
0x020abbe0,29,4,9
0x020abbe6,29,4,9
0x020abbee,29,4,9
0x020abbfa,29,4,9
0x020abc04,29,4,9
0x020abc0c,29,4,9
0x020abc14,29,4,9
0x020abc1a,29,4,9
0x020abc22,29,4,9
0x020abc2c,29,4,9
0x020abc36,29,4,9
0x020abc3e,29,4,9
0x020abc48,29,4,9
0x020abc50,29,4,9
0x020abc54,29,4,9
0x020abc60,29,4,9
0x020abc7c,29,4,9
0x020abc98,29,4,9
0x020abc9e,29,4,9
0x020abca6,29,4,9
0x020abcac,29,4,9
0x020abcb4,29,4,9
0x020abcba,29,4,9
0x020abcc2,29,4,9
0x020abcca,29,4,9
0x020abcd2,29,4,9
0x020abcd8,29,4,9
0x020abce0,29,4,9
0x020abce6,29,4,9
0x020abcf0,29,4,9
0x020abcf6,29,4,9
0x020abcfc,29,4,9
0x020abd0e,29,4,9
0x020abd14,29,4,9
0x020abd1e,29,4,9
0x020abd26,29,4,9
0x020abd2c,29,4,9
0x020abd32,29,4,9
0x020abd3c,29,4,9
0x020abd46,29,4,9
0x020abd50,29,4,9
0x020abd58,29,4,9
0x020abd5e,29,4,9
0x020abd64,29,4,9
0x020abd6e,29,4,9
0x020abd78,29,4,9
0x020abd80,29,4,9
0x020abd94,29,4,9
0x020abd9a,29,4,9
0x020abda4,29,4,9
0x020abdac,29,4,9
0x020abdb6,29,4,9
0x020abdbc,29,4,9
0x020abdc4,29,4,9
0x020abdce,29,4,9
0x020abdd4,29,4,9
0x020abdde,29,4,9
0x020abde6,29,4,9
0x020abdf0,29,4,9
0x020abdf6,29,4,9
0x020abdfe,29,4,9
0x020abe64,29,4,9
0x020abe7c,29,4,9
0x020abe84,15,2,5
0x020abe8e,15,2,5
0x020abe98,15,2,5
0x020abe9e,15,2,5
0x020abea8,15,2,5
0x020abeac,15,2,5
0x020abeb4,15,2,5
0x020abffa,29,4,9
0x020ac004,29,4,9
0x020ac00a,29,4,9
0x020ac010,29,4,9
0x020ac01a,29,4,9
0x020ac022,29,4,9
0x020ac032,29,4,9
0x020ac0e0,3116,160,160
0x020ac0f0,3116,160,160
0x020ac10e,4343,270,132
0x020ac12c,2514,123,135
0x020ac130,3116,160,160
0x020ac20c,4329,268,128
0x020ac23a,4329,268,128
0x020ac244,4329,268,128
0x020ac298,287,18,12
0x020ac2a2,287,18,12
0x020ac2b0,287,18,12
0x020ac2b8,287,18,12
0x020ac2c0,287,18,12
0x020ac2ca,287,18,12
0x020ac2d4,287,18,12
0x020ac2da,287,18,12
0x020ac2e0,287,18,12
0x020ac2e8,287,18,12
0x020ac2f2,287,18,12
0x020ac308,287,18,12
0x020ac314,287,18,12
0x020ac322,287,18,12
0x020ac32c,287,18,12
0x020ac336,287,18,12
0x020ac340,287,18,12
0x020ac38c,287,18,12
0x020ac392,287,18,12
0x020ac39c,287,18,12
0x020ac3a4,287,18,12
0x020ac3ae,287,18,12
0x020ac3b4,287,18,12
0x020ac3bc,287,18,12
0x020ac3c6,287,18,12
0x020ac3cc,287,18,12
0x020ac3d6,287,18,12
0x020ac3de,287,18,12
0x020ac3e8,287,18,12
0x020ac3ee,287,18,12
0x020ac3f6,287,18,12
0x020ac400,287,18,12
0x020ac40a,287,18,12
0x020ac412,287,18,12
0x020ac41c,287,18,12
0x020ac422,287,18,12
0x020ac430,287,18,12
0x020ac438,287,18,12
0x020ac43e,287,18,12
0x020ac448,287,18,12
0x020ac44e,287,18,12
0x020ac458,287,18,12
0x020ac460,287,18,12
0x020ac466,287,18,12
0x020ac470,287,18,12
0x020ac476,287,18,12
0x020ac48e,287,18,12
0x020ac4a4,287,18,12
0x020ac4b6,287,18,12
0x020ac4c0,287,18,12
0x020ac53c,3116,160,160
0x020ac54e,3116,160,160
0x020ac6e0,3116,160,160
0x020ac87e,3116,160,160
0x020ac8b4,4,0,1
0x020acad0,3,0,3
0x020acae0,3,0,3
0x020acaea,3,0,3
0x020acb0e,3,0,3
0x020ad26c,242,32,68
0x020ad272,242,32,68
0x020ad280,242,32,68
0x020ad2f0,83,8,17
0x020ad326,83,8,17
0x020ad34e,83,8,17
0x020ad378,83,8,17
0x020ad386,83,8,17
0x020ad38a,83,8,17
0x020ad3c0,83,8,17
0x020ad3c8,83,8,17
0x020ad3d8,83,8,17
0x020ad3e6,83,8,17
0x020ad3ee,83,8,17
0x020ad3f6,83,8,17
0x020ad400,83,8,17
0x020ad40e,83,8,17
0x020ad416,83,8,17
0x020ad41e,83,8,17
0x020ad42a,83,8,17
0x020ad438,83,8,17
0x020ad440,83,8,17
0x020ad448,83,8,17
0x020ad450,83,8,17
0x020ad458,83,8,17
0x020ad462,83,8,17
0x020ad46a,83,8,17
0x020ad472,83,8,17
0x020ad47c,83,8,17
0x020ad486,83,8,17
0x020ad48e,83,8,17
0x020ad496,83,8,17
0x020ad4a0,83,8,17
0x020ad4aa,83,8,17
0x020ad4b2,83,8,17
0x020ad4ba,83,8,17
0x020ad4c6,83,8,17
0x020ad4ee,83,8,17
0x020ad4f6,83,8,17
0x020ad55c,6400,320,320
0x020ad57a,6400,320,320
0x020ad57e,6400,320,320
0x020ad5a4,4800,240,240
0x020ad62e,1600,80,80
0x020ad700,13,0,4
0x020ad75c,6844,437,384
0x020ad86e,3363,210,270
0x020ad8e8,3363,210,270
0x020ad934,2198,163,214
0x020ad958,3363,210,270
0x020ad966,3363,210,270
0x020ad96e,3363,210,270
0x020ad97a,3363,210,270
0x020ad982,3363,210,270
0x020ad988,3363,210,270
0x020ad99c,3363,210,270
0x020ad9a6,3363,210,270
0x020ad9ae,3363,210,270
0x020ad9b8,3363,210,270
0x020ad9c0,3363,210,270
0x020ad9c6,3363,210,270
0x020ad9da,3363,210,270
0x020ad9e4,3363,210,270
0x020ad9ec,3363,210,270
0x020ad9f6,3363,210,270
0x020ad9fe,3363,210,270
0x020ada04,3363,210,270
0x020ada56,3363,210,270
0x020ada60,3363,210,270
0x020ada68,3363,210,270
0x020ada72,3363,210,270
0x020ada7a,3363,210,270
0x020ada7e,3363,210,270
0x020ada88,3363,210,270
0x020ada92,3363,210,270
0x020ada9a,3363,210,270
0x020adaa4,3363,210,270
0x020adaac,3363,210,270
0x020adab0,3363,210,270
0x020adaba,3363,210,270
0x020adacc,3363,210,270
0x020adade,3363,210,270
0x020adaea,3363,210,270
0x020adaf6,3363,210,270
0x020adb02,3363,210,270
0x020adb0e,3363,210,270
0x020adb1a,3363,210,270
0x020adb76,3363,210,270
0x020adbca,6400,320,320
0x020adcba,6400,320,320
0x020adefa,3360,222,110
0x020adf04,3360,222,110
0x020adf0c,3360,222,110
0x020adf12,3360,222,110
0x020adf1c,3360,222,110
0x020adf28,3360,222,110
0x020adf32,3360,222,110
0x020adf3a,3360,222,110
0x020adf40,3360,222,110
0x020adf98,3360,222,110
0x020ae06a,4,0,0
0x020ae0a2,300,19,13
0x020ae0b0,526,33,19
0x020ae0be,526,33,19
0x020ae0ca,526,33,19
0x020ae0d6,526,33,19
0x020ae0e4,526,33,19
0x020ae0f0,526,33,19
0x020ae0fc,526,33,19
0x020ae10c,526,33,19
0x020ae1f6,226,14,6
0x020ae2a8,1600,80,80
0x020ae2b4,1600,80,80
0x020ae2d6,42,12,21
0x020ae2e0,42,12,21
0x020ae310,42,12,21
0x020ae340,1600,80,80
0x020ae344,1600,80,80
0x020ae35a,6400,320,320
0x020ae372,6400,320,320
0x020ae48e,6400,320,320
0x020ae498,19200,960,960
0x020ae4dc,2,0,1
0x020ae5a4,1600,80,80
0x020ae600,48,12,21
0x020ae60a,48,12,21
0x020ae61a,48,12,21
0x020ae622,48,12,21
0x020ae630,48,12,21
0x020ae636,48,12,21
0x020ae63c,48,12,21
0x020ae646,48,12,21
0x020ae650,48,12,21
0x020ae65a,48,12,21
0x020ae660,48,12,21
0x020ae6b0,1600,80,80
0x020ae6c8,42,12,21
0x020ae6f0,42,12,21
0x020ae72c,2025,76,57
0x020ae730,2025,76,57
0x020ae77c,3,0,1
0x020ae782,3,0,1
0x020ae7c4,3,0,1
0x020ae7e8,1,0,0
0x020ae7ee,1,0,0
0x020ae864,12,4,4
0x020ae86a,12,4,4
0x020ae8e6,1,0,0
0x020ae908,1,0,1
0x020ae90e,1,0,1
0x020ae932,1,0,1
0x020ae938,1,0,1
0x020ae994,6,0,6
0x020ae998,6,0,6
0x020ae9e4,6,0,6
0x020ae9f0,1,0,1
0x020aeac8,13,4,5
0x020aeace,13,4,5
0x020aead6,13,4,5
0x020aeb6c,13,4,5
0x020aeb6e,13,4,5
0x020aeb74,18,0,0
0x020aeb78,18,0,0
0x020aeba0,18,0,0
0x020aebac,1,0,0
0x020aebb2,1,0,0
0x020aebbc,1,0,1
0x020aebc0,1,0,1
0x020aebe0,1,0,1
0x020aec20,1,0,1
0x020aec32,1,0,1
0x020aec38,1,0,1
0x020aec3e,1,0,1
0x020aec44,1,0,1
0x020aec52,1,0,1
0x020aecd4,1,0,1
0x020aecda,1,0,1
0x020aecfc,1,0,1
0x020aed2a,1,0,1
0x020aed44,57,5,6
0x020aed54,57,5,6
0x020aed64,1,0,0
0x020aed74,1,0,0
0x020aee4c,5,4,5
0x020aee5c,5,4,5
0x020aee8c,3116,160,160
0x020aeed6,6232,320,320
0x020aeef4,6234,321,321
0x020aeefe,6232,320,320
0x020af154,5,4,5
0x020af176,5,4,5
0x020af18a,1,1,1
0x020af1a8,4,3,4
0x020af1ba,1,1,1
0x020af1fe,3,2,3
0x020af21e,3,2,3
0x020af2ec,2,0,0
0x020af2ee,2,0,0
0x020af300,2,0,0
0x020af45c,24,11,18
0x020af472,24,11,18
0x020af478,24,11,18
0x020af482,24,11,18
0x020af496,5,4,5
0x020af4d8,2,0,0
0x020af4da,2,0,0
0x020af50c,11,0,0
0x020af50e,11,0,0
0x020af514,11,0,0
0x020af516,11,0,0
0x020af520,11,0,0
0x020af53c,11,0,0
0x020af546,11,0,0
0x020af56e,11,0,0
0x020af576,11,0,0
0x020af594,11,0,0
0x020af598,11,0,0
0x020af5a2,11,0,0
0x020af5d6,2,0,0
0x020af5fc,2,0,0
0x020af60a,2,0,0
0x020af622,2,0,0
0x020af62a,2,0,0
0x020af636,2,0,0
0x020af670,2,0,0
0x020af676,2,0,0
0x020af6d8,78,2,7
0x020af6e2,78,2,7
0x020af702,2,0,0
0x020af710,76,2,7
0x020af716,76,2,7
0x020af818,78,3,7
0x020af81c,78,3,7
0x020af836,5,0,2
0x020af848,34,2,5
0x020af850,34,2,5
0x020af85a,34,2,5
0x020af864,34,2,5
0x020af876,5,1,0
0x020af87e,5,1,0
0x020af88a,5,1,0
0x020af890,34,0,0
0x020af8a4,107,3,8
0x020af8a8,107,3,8
0x020af8c6,92,2,6
0x020af8d0,72,3,6
0x020af8d8,5,0,2
0x020af8e2,30,0,0
0x020af914,1,0,0
0x020af91a,1,0,0
0x020af922,1,0,0
0x020af942,1,0,0
0x020af948,1,0,0
0x020af954,1,1,0
0x020af95a,1,1,0
0x020af962,1,1,0
0x020af982,1,1,0
0x020af994,1,1,0
0x020af99a,1,1,0
0x020af9a8,1,0,0
0x020af9ae,1,0,0
0x020af9b6,1,0,0
0x020af9c4,1,0,0
0x020af9d8,1,0,0
0x020af9e0,1,0,0
0x020afa3c,37,0,4
0x020afa42,37,0,4
0x020afa64,37,0,4
0x020afa7c,4,0,1
0x020afa9c,4,0,0
0x020afaa8,11,0,0
0x020afaac,11,0,0
0x020afac6,11,0,0
0x020afad0,37,0,4
0x020afad4,37,0,4
0x020afaec,7,0,2
0x020afaf4,7,0,2
0x020afafc,7,0,2
0x020afb0c,37,0,4
0x020afb12,37,0,4
0x020afb5c,12,0,1
0x020afb5e,12,0,1
0x020afb80,12,0,1
0x020afbb6,12,0,1
0x020afbd8,1,0,1
0x020afbfc,37,0,4
0x020afc00,37,0,4
0x020afc0c,12,0,1
0x020afc10,12,0,1
0x020afc1c,1,0,1
0x020afc22,1,0,1
0x020afc2a,1,0,1
0x020afc38,1,0,1
0x020afc4a,1,0,1
0x020afc50,1,0,1
0x020afc5c,1,0,1
0x020afc62,1,0,1
0x020b0610,1914,262,518
0x020b06e2,62,13,29
0x020b06f0,158,32,69
0x020b074e,158,32,69
0x020b0756,158,32,69
0x020b076c,158,32,69
0x020b0782,158,32,69
0x020b0798,158,32,69
0x020b084c,158,32,69
0x020b087c,149,21,17
0x020b0884,149,21,17
0x020b0896,317,40,85
0x020b089e,317,40,85
0x020b08f2,9,1,6
0x020b094c,1,0,0
0x020b0966,9,0,7
0x020b0980,94,17,29
0x020b09c8,10,2,5
0x020b09de,5,0,0
0x020b09ee,5,0,0
0x020b0a02,2,0,0
0x020b0b0a,4,0,0
0x020b0b1a,4,0,0
0x020b0bb6,3,3,3
0x020b0bc4,3,3,3
0x020b0be4,37,12,22
0x020b0c40,4,2,4
0x020b0d6c,56,7,21
0x020b0e00,16,0,7
0x020b0e08,52,3,7
0x020b0e34,98,15,41
0x020b0e52,98,15,41
0x020b0e5c,98,15,41
0x020b0e66,98,15,41
0x020b0e70,98,15,41
0x020b0e7a,98,15,41
0x020b0e84,98,15,41
0x020b0eaa,98,15,41
0x020b0f24,6487,379,398
0x020b0f34,6487,379,398
0x020b0fa0,1284,132,195
0x020b0fee,2442,307,567
0x020b0ffa,2442,307,567
0x020b1014,1274,188,383
0x020b1024,1284,132,195
0x020b1044,9,2,1
0x020b1054,9,2,1
0x020b10b0,8,2,1
0x020b10c0,8,2,1
0x020b1106,60,10,9
0x020b1112,68,12,10
0x020b1130,28,5,4
0x020b1150,8,2,1
0x020b1174,6299,343,348
0x020b1180,6299,343,348
0x020b11ac,1194,111,168
0x020b11bc,1194,111,168
0x020b11fa,1050,132,286
0x020b1206,2244,243,454
0x020b1216,612,69,131
0x020b1236,1194,111,168
0x020b1250,6496,381,399
0x020b1254,6496,381,399
0x020b1276,6496,381,399
0x020b127e,6496,381,399
0x020b128c,9708,519,538
0x020b149c,21,8,15
0x020b14aa,21,8,15
0x020b14e0,23,0,0
0x020b14f2,23,0,0
0x020b1504,23,0,0
0x020b1516,23,0,0
0x020b15c2,40,5,4
0x020b15d2,40,5,4
0x020b15ec,40,5,4
0x020b15f6,40,5,4
0x020b160a,40,5,4
0x020b1616,40,5,4
0x020b162a,40,5,4
0x020b163a,40,5,4
0x020b165c,40,5,4
0x020b16e4,6232,320,320
0x020b16ea,6232,320,320
0x020b1774,21,8,15
0x020b1ab8,21,8,15
0x020b1b00,21,8,15
0x020b1b06,9,6,9
0x020b1b18,21,8,15
0x020b1b36,21,8,15
0x020b1b3e,21,8,15
0x020b1b76,21,8,15
0x020b1c1e,21,8,15
0x020b1c30,21,8,15
0x020b1e60,1,0,1
0x020b1e70,1,0,1
0x020b1e82,1,0,1
0x020b1edc,1,0,1
0x020b1fb0,3,3,3
0x020b1fc2,3,3,3
0x020b1fda,3,3,3
0x020b1fe2,3,3,3
0x020b2004,3,3,3
0x020b20b6,3,3,3
0x020b20ca,3,3,3
0x020b268c,3,3,3
0x020b2698,3,3,3
0x020b2738,24,11,18
0x020b2748,24,11,18
0x020b2786,3,3,3
0x020b27b6,3,3,3
0x020b27ce,24,11,18
0x020b28d4,21,8,15
0x020b2908,21,8,15
0x020b2914,21,8,15
0x020b2988,3,3,3
0x020b2996,2,2,2
0x020b29d6,3,3,3
0x020b29f8,3,3,3
0x020b2a22,7,0,2
0x020b2a92,21,8,15
0x020b2ab4,21,8,15
0x020b2af0,21,8,15
0x020b2b26,14,8,13
0x020b2b36,2,2,2
0x020b2b48,9,6,9
0x020b2c6a,12,6,11
0x020b2caa,1,1,1
0x020b2d5e,9,6,9
0x020b2d98,5902,314,316
0x020b2da8,5902,314,316
0x020b2dce,5902,314,316
0x020b2f3c,499,84,223
0x020b3126,2358,583,1718
0x020b313e,21,8,15
0x020b324c,5902,314,316
0x020b325c,5902,314,316
0x020b3404,44,2,8
0x020b3442,339,36,59
0x020b352a,344,89,194
0x020b3546,3,3,3
0x020b365c,4,0,1
0x020b3734,1,0,1
0x020b3790,5902,314,316
